cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"28670","2096","131173","2618940","Guaranty Bank","Springfield","MO","65804","9/30/2018","11/14/2018","NM","2144 E Republic Rd, # F200","GUARANTY FEDERAL BANCSHARES, INC.","18","0","0","4","0","Greene","44180","Springfield, MO","1/1/1891","12/26/1935","6/9/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.gbankmo.com","8766","6975","0","6975","323","323","0","0","294","5990","368","368","0","","0","0","","1108","0","683","0","3","680","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","13984","12801","0","12801","4179","574","3605","51","4408","0","4163","4163","0","","0","0","","1167","0","16","0","7","9","","0","0","0","0","0","0","0"
"19638","0","969255","1107090","Guaranty Bank & Trust Company of Delhi, Louisiana","Delhi","LA","71232","9/30/2018","11/14/2018","NM","Oak And Georgia Streets","DELHI BANCSHARES, INC.","9","0","0","4","1","Richland","","","10/15/1966","10/15/1966","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.gbankla.com","87","82","","82","1","0","1","4","77","0","0","0","0","","0","","","3","","2","0","2","0","","0","0","0","0","0","0","0","448","447","","447","324","324","0","0","121","0","2","0","2","","0","","","1","","0","0","0","0","","0","0","0","0","0","0","0","221","221","","221","172","172","0","0","49","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"1208","14416","112163","1862036","Guaranty Bank & Trust, N.A.","Mount Pleasant","TX","75455","9/30/2018","11/14/2018","N","100 West Arkansas Street","GUARANTY BANCSHARES, INC.","36","0","0","4","0","Titus","","","1/17/1913","1/1/1934","6/2/2018","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.gnty.com","10872","9441","0","9441","151","95","56","426","3963","0","4901","1590","3311","","0","0","","966","0","465","0","180","285","","0","0","0","0","0","1802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","8657","7996","0","7996","1031","129","902","190","2867","0","3908","337","3571","","0","0","","565","0","96","0","46","50","","0","0","0","0","0","3311","0"
"15953","9848","84541","1096952","Guaranty Bank and Trust Company","Belzoni","MS","39038","9/30/2018","11/14/2018","NM","210 N. Hayden St","GUARANTY CAPITAL CORPORATION","19","0","0","4","1","Humphreys","","","5/17/1943","5/17/1943","7/27/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://www.gbtonline.com","2606","2191","","2191","0","0","0","107","1499","0","585","535","50","","0","","","212","","194","43","20","131","","9","0","0","9","0","0","0","47","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","47","36","0","11","","0","0","0","0","0","0","0","6941","2522","","2522","126","0","126","53","1596","0","747","536","211","","0","","","599","","95","0","34","61","","941","0","2784","941","0","0","0"
"17482","10779","666657","3254952","Guaranty Bank and Trust Company","Denver","CO","80202","9/30/2018","11/14/2018","SM","1331 17th Street","GUARANTY BANCORP","32","0","0","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","6/30/1955","8/15/1955","10/28/2017","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","https://www.guarantybankco.com","2932","558","0","558","151","0","151","0","389","0","18","4","14","","0","0","","817","0","94","0","0","94","","600","863","0","600","0","1596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","5030","1287","0","1287","0","0","0","806","252","0","229","229","0","","0","0","","823","0","0","0","0","0","","6","2914","0","0","0","783","0"
"17767","11799","289739","1083158","Guaranty Bank and Trust Company","New Roads","LA","70760","9/30/2018","11/14/2018","NM","175 New Roads Street","GREAT GUARANTY BANCSHARES, INC.","6","0","0","4","0","Pointe Coupee","12940","Baton Rouge, LA","6/29/1957","6/29/1957","3/23/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.guaranty-bnk.com","4121","3402","","3402","704","492","212","0","2384","0","314","314","0","","0","","","494","","105","0","13","92","","120","0","0","120","0","0","0","433","136","","136","0","0","0","0","136","0","0","0","0","","0","","","0","","4","0","0","4","","293","0","0","293","0","0","0","831","767","","767","0","0","0","0","441","0","326","0","326","","0","","","9","","55","0","5","50","","0","0","0","0","0","0","0"
"10907","14678","1009756","1064009","Guaranty State Bank and Trust Company","Beloit","KS","67420","9/30/2018","11/14/2018","NM","201 South Mill Street","GUARANTY, INC.","7","0","0","2","0","Mitchell","","","1/23/1922","1/2/1934","5/6/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.guarantystate.com","2554","0","","0","0","0","0","0","0","0","0","0","0","","0","","","12","","6","0","5","1","","2536","0","0","2536","0","0","0","287","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","287","0","0","287","0","0","0","4903","4077","","4077","0","0","0","3971","106","0","0","0","0","","0","","","0","","0","0","0","0","","826","0","0","826","0","0","0"
"57127","0","2989006","1493636","Guardian Bank","Valdosta","GA","31602","9/30/2018","11/14/2018","NM","701 Wildwood Plantation Dr.","WB&T BANKSHARES, INC.","5","0","0","4","1","Lowndes","46660","Valdosta, GA","5/1/2001","5/1/2001","3/9/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","https://www.guardianbankonline.com","385","179","","179","0","0","0","0","130","0","49","0","49","","0","","","84","","122","0","43","79","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2279","1436","","1436","63","0","63","0","608","0","765","765","0","","0","","","733","","110","0","10","100","","0","0","0","0","0","155","0"
"29986","4485","823076","0","Guardian Savings Bank","Granite City","IL","62040","9/30/2018","11/14/2018","SB","3800 Nameoki Road","","1","0","0","5","0","Madison","41180","St. Louis, MO-IL","1/1/1919","9/13/1944","6/30/2014","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.bankguardian.com","28","28","","28","0","0","0","0","28","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","67","67","","67","0","0","0","0","67","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"27998","709","727174","0","Guardian Savings Bank, A Federal Savings Bank","West Chester","OH","45069","9/30/2018","11/14/2018","SA","6100 West Chester Road","","11","0","1","5","1","Butler","17140","Cincinnati, OH-KY-IN","1/1/1895","2/3/1953","11/2/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.guardiansavingsbank.com","3113","3113","","3113","0","0","0","0","3047","66","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","96","96","","96","0","0","0","0","96","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","6415","6415","","6415","0","0","0","0","4382","1769","264","0","264","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"20353","0","459130","1085929","Gulf Coast Bank","Abbeville","LA","70510","9/30/2018","11/14/2018","NM","221 South State Street","GULF COAST BANCSHARES, INC.","13","0","0","4","0","Vermilion","29180","Lafayette, LA","2/1/1971","2/1/1971","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.gcbank.com","3752","3173","","3173","207","63","144","0","1840","0","1126","1126","0","","0","","","286","","282","0","176","106","","11","0","0","0","0","719","0","769","618","","618","317","297","20","142","159","0","0","0","0","","0","","","93","","58","0","26","32","","0","0","0","0","0","0","0","4076","3601","","3601","0","0","0","0","1156","0","2445","932","1513","","0","","","294","","181","0","134","47","","0","0","0","0","0","1121","0"
"32974","9265","1458608","0","Gulf Coast Bank and Trust Company","New Orleans","LA","70130","9/30/2018","11/14/2018","NM","200 St. Charles Avenue","","32","0","1","4","1","Orleans","35380","New Orleans-Metairie, LA","6/8/1990","6/8/1990","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","0","www.gulfbank.com","2366","1439","0","1439","126","0","126","0","803","0","510","510","0","","0","0","","106","0","821","10","0","811","","0","0","0","0","0","0","0","3933","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","3789","0","144","12","0","132","","0","0","0","0","0","0","0","24327","17228","0","17228","1270","840","430","0","4071","768","11119","2542","8577","","0","0","","7079","0","20","0","0","20","","0","0","0","0","0","203","0"
"30388","5267","388874","0","Gunnison Savings and Loan Association","Gunnison","CO","81230","9/30/2018","11/14/2018","SA","303 North Main St","","2","0","0","5","0","Gunnison","","","1/1/1911","9/12/1949","7/21/2011","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","WWW.GunnisonSL.com","50","50","","50","0","0","0","0","50","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","281","281","","281","0","0","0","0","281","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"1250","0","805670","2650454","Gunnison Valley Bank","Gunnison","UT","84634","9/30/2018","11/14/2018","NM","10 South Main Street","GV BANCORP EMPLOYEE STOCK OWNERSHIP PLAN","1","0","0","2","1","Sanpete","","","1/1/1909","1/1/1934","2/23/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","","4173","275","","275","0","0","0","0","275","0","0","0","0","","0","","","1940","","1776","0","1642","134","","182","0","0","0","0","0","0","285","0","","0","0","0","0","0","0","0","0","0","0","","0","","","130","","155","0","114","41","","0","0","0","0","0","0","0","9884","269","","269","0","0","0","0","161","0","108","0","108","","0","","","3648","","1702","0","1304","398","","4265","0","0","0","0","0","0"
"226","0","969844","1208380","Guthrie County State Bank","Panora","IA","50216","9/30/2018","11/14/2018","NM","505 East Main Street","GUTHRIE COUNTY BANCSHARES, INC.","2","0","0","2","1","Guthrie","19780","Des Moines-West Des Moines, IA","10/17/1931","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.gcsbank.com","389","175","","175","0","0","0","0","175","0","0","0","0","","0","","","122","","20","0","4","16","","72","0","0","72","0","0","0","26","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","21","0","11","10","","5","0","0","5","0","0","0","818","419","","419","0","0","0","329","90","0","0","0","0","","0","","","0","","12","0","2","10","","387","0","0","387","0","673","0"
"35249","0","2853358","3101010","Gwinnett Community Bank","Duluth","GA","30096","9/30/2018","11/14/2018","NM","2775 Buford Highway","COMMUNITY FINANCIAL HOLDING COMPANY, INC.","3","0","0","4","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","10/18/1999","10/18/1999","8/17/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.gwinnettcommunitybank.com","7245","7198","","7198","0","0","0","0","105","0","7093","7093","0","","0","","","0","","47","0","0","47","","0","0","0","0","0","0","0","31","31","","31","0","0","0","0","31","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"9264","0","274641","3366387","H. F. Gehant Banking Co.","West Brooklyn","IL","61378","9/30/2018","11/14/2018","NM","2514 Johnson Street","H.F. GEHANT BANCORP, INC.","2","0","0","2","1","Lee","","","6/11/1897","1/1/1934","1/26/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.gehantbank.com","691","598","","598","0","0","0","0","571","0","27","0","27","","0","","","83","","10","0","10","0","","0","0","0","0","0","0","0","8","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","8","0","8","0","","0","0","0","0","0","0","0","52","0","","0","0","0","0","0","0","0","0","0","0","","0","","","52","","0","0","0","0","","0","0","0","0","0","0","0"
"25093","11840","245016","2817930","Habib American Bank","New York","NY","10016","9/30/2018","11/14/2018","NM","99 Madison Avenue","MAHAM BETEILIGUNGSGESELLSCHAFT AG","7","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/16/1984","4/16/1984","1/1/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.habbank.com","5202","4608","0","4608","0","0","0","0","229","0","4379","2580","1799","0","0","0","0","594","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","559","425","0","425","0","0","0","0","203","0","222","0","222","0","0","0","0","134","0","0","0","0","0","0","0","0","0","","0","0","0"
"28222","1168","1008076","0","Haddon Savings Bank","Haddon Heights","NJ","8035","9/30/2018","11/14/2018","SB","201 White Horse Pike","","2","0","0","5","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1905","9/17/1940","12/1/2011","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","haddonsavings.com","1077","585","","585","0","0","0","0","585","0","0","0","0","","0","","","488","","4","0","0","4","","0","0","0","0","0","0","0","36","36","","36","0","0","0","0","0","0","36","36","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1224","1224","","1224","0","0","0","0","1224","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"28589","1904","365576","4415424","Hamilton Bank","Towson","MD","21286","9/30/2018","11/14/2018","NM","501 Fairmount Avenue","HAMILTON BANCORP, INC.","7","0","0","4","0","Baltimore","12580","Baltimore-Columbia-Towson, MD","1/1/1915","5/20/1937","2/8/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.hamilton-bank.com","1342","1201","","1201","160","160","0","0","1041","0","0","0","0","","0","","","0","","141","0","7","134","","0","0","0","0","0","281","0","338","338","","338","0","0","0","0","338","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","5745","5571","","5571","0","0","0","0","1123","0","4448","3056","1392","","0","","","167","","7","0","0","7","","0","0","0","0","0","0","0"
"11113","12884","291611","0","Hamlin Bank and Trust Company","Smethport","PA","16749","9/30/2018","11/14/2018","NM","333 West Main Street","","8","0","1","6","0","Mckean","","","12/31/1863","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","hamlinbank.com","16440","13349","","13349","0","0","0","211","12576","0","562","525","37","","0","","","1326","","1765","0","21","1744","","0","0","0","0","0","0","0","3325","2979","","2979","0","0","0","0","2812","0","167","117","50","","0","","","13","","333","0","12","321","","0","0","0","0","0","0","0","1016","663","","663","0","0","0","0","0","136","527","185","342","","0","","","353","","0","0","0","0","","0","0","0","0","0","0","0"
"8128","15516","545846","1144237","Hancock Bank & Trust Company","Hawesville","KY","42348","9/30/2018","11/14/2018","NM","220 Main Street","HANCOCK BANCORP, INC.","6","0","0","4","1","Hancock","36980","Owensboro, KY","7/1/1888","1/1/1934","3/11/2013","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","http://www.hancockbankonline.com","2065","2028","","2028","0","0","0","166","1188","0","674","0","674","","0","","","19","","18","0","4","14","","0","0","0","0","0","0","0","44","0","","0","0","0","0","0","0","0","0","0","0","","0","","","22","","22","0","22","0","","0","0","0","0","0","0","0","703","686","","686","0","0","0","362","324","0","0","0","0","","0","","","13","","4","0","1","3","","0","0","0","0","0","0","0"
"29035","2808","888271","0","Hancock County Savings Bank, F.S.B.","Chester","WV","26034","9/30/2018","11/14/2018","SA","351 Carolina Avenue","","3","0","0","5","0","Hancock","48260","Weirton-Steubenville, WV-OH","1/1/1899","1/2/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Cleveland","Northeastern","Northeast","0","1","www.hcsbank.com","535","532","","532","0","0","0","0","532","0","0","0","0","","0","","","0","","3","0","0","3","","0","0","0","0","0","0","0","262","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","262","0","0","262","","0","0","0","0","0","0","0","995","995","","995","0","0","0","0","995","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"12441","11602","463735","1086533","Hancock Whitney Bank","Gulfport","MS","39501","9/30/2018","11/14/2018","NM","1 Hancock Plaza","HANCOCK WHITNEY CORPORATION","204","0","1","4","0","Harrison","25060","Gulfport-Biloxi-Pascagoula, MS","10/9/1899","1/1/1934","7/13/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","0","www.hancockwhitney.com","115708","74338","0","74338","13030","6797","6233","0","57465","529","3314","2104","1210","","0","0","","29592","479","11125","1289","7529","2307","","16","637","0","0","0","486","0","34791","7615","0","7615","78","0","78","0","4615","0","2922","1092","1830","","0","0","","27149","0","27","26","0","1","","0","0","0","0","0","0","0","203133","74526","31","74526","2702","1474","1228","547","45803","2021","23453","20719","2734","","0","0","","122356","0","5565","0","5007","558","","686","0","0","0","0","314","0"
"24170","0","657365","2900261","Hanmi Bank","Los Angeles","CA","90010","9/30/2018","11/14/2018","NM","3660 Wilshire Blvd, # A","HANMI FINANCIAL CORPORATION","41","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","12/15/1982","12/15/1982","3/16/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","0","http://www.hanmi.com","6901","3203","0","3203","0","0","0","0","2997","0","206","206","0","","0","0","","863","0","0","0","0","0","","0","2835","0","0","0","462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","18283","10216","0","10216","0","0","0","0","903","0","9313","2001","7312","","0","0","","2974","0","0","0","0","0","","0","5093","0","0","0","2105","0"
"58675","0","3793714","5010134","Hanover Community Bank","Garden City Park","NY","11040","9/30/2018","11/14/2018","NM","2131 Jericho Turnpike","HANOVER BANCORP INC.","3","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","1/21/2009","1/21/2009","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.hanovercommunitybank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"35345","0","2855307","3932250","Hantz Bank","Southfield","MI","48034","9/30/2018","11/14/2018","NM","26200 American Drive","HANTZ HOLDINGS, INC.","6","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","3/13/2000","3/13/2000","7/28/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","hantzbank.com","412","412","","412","0","0","0","0","412","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","45","45","","45","0","0","0","0","45","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"10359","14291","466857","1843062","Happy State Bank","Happy","TX","79042","9/30/2018","11/14/2018","SM","100 East Main Street","HAPPY BANCSHARES, INC.","36","0","0","4","0","Swisher","","","1/1/1908","1/1/1934","12/5/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.happybank.com","1250","648","0","648","0","0","0","0","648","0","0","0","0","","0","0","","567","0","35","0","22","13","","0","0","0","0","0","0","0","81","81","0","81","0","0","0","0","81","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","22672","8001","0","8001","581","581","0","1350","80","0","5990","1459","4531","","0","0","","11281","0","0","0","0","0","","3390","0","0","0","0","1116","0"
"59070","0","40499","4973362","HarborOne Bank","Brockton","MA","2301","9/30/2018","11/14/2018","SB","68 Legion Parkway","HARBORONE MUTUAL BANCSHARES","17","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","7/1/2013","7/1/2013","10/4/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.harborone.com","6478","3687","0","3687","0","0","0","0","3257","0","430","430","0","","0","0","","20","0","2771","0","2670","101","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","16583","13666","0","13666","386","0","386","0","13280","0","0","0","0","","0","0","","2658","0","259","0","252","7","","0","0","0","0","0","1195","0"
