cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"15546","12906","504142","1138786","Chillicothe State Bank","Chillicothe","MO","64601","9/30/2018","11/14/2018","NM","600 Washington Street","C.S. BANCSHARES, INC.","2","0","0","2","1","Livingston","","","10/19/1937","11/22/1937","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.gostatebank.com","68827","1123","69950","0","69950","58051","58051","1417","8420","2552","5868","0","32041","16173","","1968","4091","","5840","0","14","3186","2640","0","","0","0","0","0","0","","59","0","1395","22","807",""
"32209","8003","562076","0","Chinatown Federal Savings Bank","New York","NY","10002","9/30/2018","11/14/2018","SA","107-109 Bowery","","3","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/27/1984","4/27/1984","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.uscfsb.com","88369","770","89139","0","89139","89051","89051","0","47398","10109","37289","18515","23138","0","","0","0","","88","0","88","0","0","0","","0","0","0","0","0","","0","0","0","0","773",""
"35366","0","2925620","3441275","Chino Commercial Bank, N.A.","Chino","CA","91710","9/30/2018","11/14/2018","N","14245 Pipeline Avenue","CHINO COMMERCIAL BANCORP","4","0","0","4","0","San Bernardino","40140","Riverside-San Bernardino-Ontario, CA","9/1/2000","9/1/2000","1/6/2011","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","www.chinocommercialbank.com","128243","2269","130512","0","130512","125430","125430","3404","100778","42577","58201","4404","16844","0","","0","4686","","119","0","33","38","48","277","","0","277","0","0","0","","1286","1286","0","3404","1745",""
"12322","0","779650","1122963","Chippewa Valley Bank","Hayward","WI","54843","9/30/2018","11/14/2018","NM","15755 W County Road B","CHIPPEWA VALLEY AGENCY, LTD.","16","0","0","4","1","Sawyer","","","1/1/1917","1/1/1934","12/1/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.chippewavalleybank.com","327051","3065","330116","0","330116","209163","209163","25629","61535","56558","4977","22238","92212","7549","","82","49636","","2203","0","0","640","1563","69032","","16795","52237","0","0","0","","562","244","4933","20696","3065",""
"21955","13257","372855","1061772","Chisholm Trail State Bank","Wichita","KS","67219","9/30/2018","11/14/2018","NM","6160 North Broadway","CHISHOLM TRAIL FINANCIAL CORPORATION","2","0","0","5","1","Sedgwick","48620","Wichita, KS","3/14/1975","3/14/1975","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.chisholmbank.com","29287","539","29826","0","29826","24926","24926","2606","4528","2232","2296","0","14633","3159","","653","1942","","1921","0","0","1265","656","385","","385","0","0","0","0","","0","0","2382","224","460",""
"58244","0","3455236","4131153","Choice bank","Oshkosh","WI","54904","9/30/2018","11/14/2018","NM","1089 Emmers Lane","CHOICE BANCORP, INC.","2","0","0","4","0","Winnebago","36780","Oshkosh-Neenah, WI","7/24/2006","7/24/2006","7/9/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.choice.bank","327429","4209","331638","0","331638","261368","261368","32283","97670","37551","60119","20068","110816","531","","140","68784","0","911","120","0","760","31","435","","0","0","0","435","0","0","43","0","5848","26435","3827",""
"9423","14054","826956","1125030","Choice Financial Group","Fargo","ND","58104","9/30/2018","11/14/2018","NM","4501 23rd Avenue South","CHOICE FINANCIAL HOLDINGS, INC.","21","0","1","2","0","Cass","22020","Fargo, ND-MN","1/1/1906","1/1/1934","9/15/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","HTTP://WWW.CHOICEFINANCIALGROUP.COM, HTTP://WWW.BANKWITHCHOICE.COM","1758886","11369","1770255","821","1771076","945899","945899","103005","434138","212912","221226","79069","143156","186531","","304205","435131","0","17137","0","3995","6360","6782","68704","","44216","5768","18720","0","73043","0","2830","2830","39838","63167","11369",""
"1014","10747","324340","1139297","ChoiceOne Bank","Sparta","MI","49345","9/30/2018","11/14/2018","SM","109 East Division","CHOICEONE FINANCIAL SERVICES, INC.","13","0","0","4","0","Kent","24340","Grand Rapids-Wyoming, MI","1/1/1898","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.choiceone.com","414203","4622","418825","0","418825","270287","270287","24810","100351","71285","29066","18266","102541","24319","","15390","92191","0","24118","0","462","15818","7838","16840","","240","16600","0","0","0","0","2464","548","7993","16817","4622",""
"33306","10042","1842065","1231342","CIBC Bank USA","Chicago","IL","60603","9/30/2018","11/14/2018","NM","120 S Lasalle St , # 400","CANADIAN IMPERIAL BANK OF COMMERCE","25","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","2/6/1991","2/6/1991","1/1/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","us.cibc.com","18338253","152351","18490604","137624","18628228","8237983","8237983","705259","5290127","1962043","3328084","1171951","1062274","8372","","9394","7309148","51389","154997","0","136227","41","18729","2916706","","1103","2915445","0","158","558091","31814","77899","76970","234875","470384","172866",""
"91325","0","975751","1231342","CIBC National Trust Company","Atlanta","GA","30327","9/30/2018","11/14/2018","N","3290 Northside Parkway","CANADIAN IMPERIAL BANK OF COMMERCE","14","0","1","7","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","5/14/1969","5/5/2000","6/22/2018","Stock","0","1","OCC","DIF","Atlanta","CHICAGO","Atlanta","Atlanta","Southern","Southeast","0","0","https://atlantictrust.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0",""
"11729","12767","340742","1139532","CIBM Bank","Champaign","IL","61821","9/30/2018","11/14/2018","NM","2913 West Kirby Avenue","CIB MARINE BANCSHARES, INC.","11","0","1","4","0","Champaign","16580","Champaign-Urbana, IL","1/1/1921","1/1/1934","8/31/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.cibmbank.com","507346","8192","515538","0","515538","459083","459083","19355","230110","85778","144332","32532","176061","1025","","0","55816","212","494","0","25","22","447","145","","0","145","0","0","0","0","1465","232","5092","14263","6522",""
"3226","12657","327855","1107700","Ciera Bank","Graham","TX","76450","9/30/2018","11/14/2018","SM","623 Elm Street","FIRST GRAHAM BANCORP, INC.","8","0","0","4","1","Young","","","10/10/1889","1/1/1934","6/17/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.cierabank.com","429106","8587","437693","0","437693","362106","362106","89913","177736","80068","97668","10352","75067","9038","","1348","66951","","5028","0","50","873","4105","2260","","1750","510","0","0","0","","2593","2593","19451","70462","6228",""
"28346","1409","66677","0","Cincinnati Federal","Cincinnati","OH","45247","9/30/2018","11/14/2018","SA","6581 Harrison Avenue","","4","0","0","4","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1922","9/25/1935","10/11/2018","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.cincinnatifederal.com","156012","1405","157417","0","157417","156457","156457","2694","19928","4914","15014","24953","108481","401","","0","437","","481","0","0","1","480","42","","0","42","0","0","0","","753","140","1132","1562","1405",""
"58978","18129","3918898","1036967","CIT Bank, National Association","Pasadena","CA","91103","9/30/2018","11/14/2018","N","95 South Lake Ave","CIT GROUP INC.","71","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","3/19/2009","3/19/2009","3/19/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","cit.com","27422688","444004","27866692","0","27866692","12932809","12932809","1265956","3981946","754999","3226947","1543843","6141064","0","","34448","10392051","678863","652","0","0","0","652","4506732","","62461","1974949","2468029","1293","0","0","17497","6269","389942","876014","434284",""
"7213","0","476810","1951350","Citibank, National Association","Sioux Falls","SD","57104","9/30/2018","11/14/2018","N","701 East 60th Street North","CITIGROUP INC.","716","285","1","1","0","Minnehaha","43620","Sioux Falls, SD","6/16/1812","1/1/1934","4/1/2014","Stock","0","1","OCC","DIF","Kansas City","WASHINGTON","Sioux Falls","Minneapolis","Western","West","2","0","www.citibank.com","630662000","10586000","641248000","578000","641826000","156741000","110632000","5704000","10487000","1576000","8911000","5997000","88350000","94000","46109000","649000","167591000","111804000","173041000","148905000","7096000","37000","17003000","143804000","4996000","893000","118368000","1376000","18171000","8756000","47523000","3418000","2056000","15000","5689000","11817000","251902000"
"7799","8949","895710","1143623","Citizens & Northern Bank","Wellsboro","PA","16901","9/30/2018","11/14/2018","NM","90-92 Main Street","CITIZENS & NORTHERN CORPORATION","26","0","1","9","0","Tioga","","","1/1/1864","1/1/1934","3/2/2015","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.cnbankpa.com","814268","8815","823083","0","823083","641127","641127","39939","159212","49947","109265","7670","427098","7208","","5670","91472","0","17380","1087","808","7691","7794","67434","","53294","14140","0","0","0","0","597","249","27661","12278","9125",""
"1715","13157","869663","0","Citizens 1st Bank","Tyler","TX","75701","9/30/2018","11/14/2018","SM","2001 E. Southeast Loop 323","","4","0","0","7","1","Smith","46340","Tyler, TX","4/24/1920","1/1/1934","3/7/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.citizens1stbank.com","262684","1739","264423","0","264423","232726","232726","22297","124285","25678","98607","15861","68005","2278","","243","12521","0","6483","0","0","1241","5242","12451","","12368","83","0","0","0","0","661","174","7977","14320","1739",""
"1402","15367","279954","1128134","Citizens Alliance Bank","Clara City","MN","56222","9/30/2018","11/14/2018","NM","55 First Street Northwest","FORSTROM BANCORPORATION, INC.","11","0","1","2","1","Chippewa","","","7/2/1902","1/1/1934","4/23/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.citizensalliancebank.com","504500","6684","511184","460","511644","285627","285627","31835","111843","58567","53276","16354","64041","61554","","99848","84997","0","12375","2623","144","1813","7795","28797","","4394","24108","295","0","0","0","260","143","4419","27416","6684",""
"10363","12229","928421","2183493","Citizens and Farmers Bank","West Point","VA","23181","9/30/2018","11/14/2018","NM","Eighth And Main Streets","C&F FINANCIAL CORPORATION","27","0","0","4","0","King William","40060","Richmond, VA","2/1/1927","1/1/1934","3/22/2014","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.cffc.com","1046514","34959","1081473","0","1081473","723917","723917","129920","207532","62410","145122","43176","341298","1991","","232","41906","0","310989","0","0","291874","19115","4429","","0","461","3968","0","0","0","5728","2873","37746","92174","14966",""
"11432","0","209447","1119619","Citizens Bank","Byhalia","MS","38611","9/30/2018","11/14/2018","NM","8077 State Highway 178","MARSHALL FINANCIAL CORPORATION","3","0","0","8","0","Marshall","32820","Memphis, TN-MS-AR","11/1/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","http://WWW.CITIZENSBYHALIA.COM","38130","301","38431","0","38431","28771","28771","5456","8319","0","8319","0","14829","167","","195","3419","","6046","0","0","3240","2806","0","","0","0","0","0","0","","0","0","5456","0","301",""
"22601","10961","97457","1064317","Citizens Bank","Butler","MO","64730","9/30/2018","11/14/2018","NM","19 S. Orange Street","AMSTERDAM BANCSHARES, INC.","9","0","1","2","1","Bates","28140","Kansas City, MO-KS","1/4/1926","1/27/1978","8/14/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","WWW.CITIZENSBANK.WS","105904","896","106800","0","106800","80682","80682","3876","16772","10969","5803","310","37296","22428","","6905","15062","","4120","0","0","3182","938","31","","0","31","0","0","0","","25","25","2705","1171","896",""
"8758","12611","410944","1203835","Citizens Bank","Sac City","IA","50583","9/30/2018","11/14/2018","NM","500 Main Street","CITIZENS HOLDING COMPANY","2","0","0","2","1","Sac","","","2/8/1929","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","citizensbanksaccity.com","25563","239","25802","0","25802","16212","16212","0","168","168","0","46","6365","9633","","3905","4596","","1014","0","1","535","478","76","","0","76","0","0","0","","0","0","0","0","239",""
"13055","12655","783844","1207132","Citizens Bank","Mukwonago","WI","53149","9/30/2018","11/14/2018","NM","301 North Rochester","CITIZENS BANK HOLDING, INC.","15","0","0","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","12/12/1892","1/1/1934","11/3/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.citizenbank.com","476139","3688","479827","0","479827","418271","418271","37857","264556","130524","134032","31204","84232","422","","97","56629","0","1055","0","41","0","1014","3775","","0","3775","0","0","0","0","2937","1887","10835","27022","3688",""
"1051","0","535641","4744441","Citizens Bank","Hartford","KY","42347","9/30/2018","11/14/2018","SM","1021 South Main Street","HARTLAND FINANCIAL, INC.","3","0","0","4","0","Ohio","","","1/1/1914","1/1/1934","4/1/2016","Stock","0","0","FED","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.citizenshartland.com","75103","308","75411","0","75411","62246","62246","2976","20782","8012","12770","262","29833","8393","","3525","5039","","4573","0","1790","1101","1682","27","","0","27","0","0","0","","0","0","2976","0","308",""
"3140","0","885252","2952541","Citizens Bank","Amarillo","TX","79110","9/30/2018","11/14/2018","NM","4117 S Georgia Street","TRIPLE J FINANCIAL, INC.","4","0","1","2","1","Randall","11100","Amarillo, TX","2/4/1904","1/1/1934","6/1/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.gocitizensbank.com","112336","543","112879","0","112879","40785","40785","719","7850","4241","3609","0","5299","26917","","67318","4364","","365","0","13","117","235","47","","0","47","0","0","0","","0","0","639","80","543",""
"16817","0","744854","1427556","Citizens Bank","Kilgore","TX","75662","9/30/2018","11/14/2018","NM","301 E Main Street","EAST TEXAS FINANCIAL CORPORATION","11","0","0","4","0","Gregg","30980","Longview, TX","7/24/1949","7/24/1949","9/30/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.CITIZENSBANKTX.COM","219367","3209","222576","0","222576","149112","149112","65425","49867","12488","37379","7109","26004","707","","386","68688","","2959","0","0","562","2397","1432","","993","439","0","0","0","","0","0","15669","49756","3209",""
