cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,ntlnlsr,ntrer,ntrecosr,ntrenrsr,ntremulr,ntreresr,ntrelocr,ntreothr,idntcir,idntconr,idntcrdr,idntcoor,idntator,idntcotr,ntcomrer
"419","13606","919755","1067541","The Citizens State Bank","Okemah","OK","74859","9/30/2018","11/14/2018","NM","402 West Broadway","CITIZENS BANKSHARES, INC.","2","0","0","2","1","Okfuskee","","","2/8/1908","1/1/1934","1/1/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.ibankcsb.com","8.30067430471013E-02","8.84508466009603E-02","0","-3.41441499261921E-02","","3.69233609489304E-02","","3.69233609489304E-02","-0.199865158438834","0.635497319833234","","0.634901727218582","-0.461738002594034","1.21099250511015",""
"15261","0","937759","1059573","The Citizens State Bank","Hugoton","KS","67951","9/30/2018","11/14/2018","NM","601 S. Main Street","HUGOTON BANCSHARES, INC.","1","0","0","2","0","Stevens","","","4/1/1913","8/22/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.csbks.com","-5.68494732540994E-02","-5.54639936363022E-02","0","-0.84013698630137","","0.629590956553321","","0.629590956553321","0","-1.54537221517841","0","-1.99113185530922","0","-3.02660517914154",""
"15111","12217","858854","2111562","The Citizens State Bank","Gridley","KS","66852","9/30/2018","11/14/2018","NM","410 Main Street","FLINT HILLS BANCSHARES, INC.","9","0","0","2","0","Coffey","","","1/1/1911","5/1/1935","8/25/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.bankcsb.biz","8.96192860703623E-03","0","0","0","0","0","","0","-6.6904773881986E-03","0.231242952554428","","0.23141642813774","-0.185795206971678","0.644737978071311",""
"15254","0","442057","5050578","The Citizens State Bank and Trust Company","Council Grove","KS","66846","9/30/2018","11/14/2018","NM","314 Main Street","CENTRAL KANSAS BANCSHARES, INC.","6","0","0","2","1","Morris","","","1/1/1921","8/15/1935","6/15/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","extramilebank.com","1.06742097749076E-02","0","0","0","","0","","0","0","0.350416119141481","","0.350416119141481","0.772946859903382","0",""
"8632","0","688453","1122057","The Citizens State Bank at Mohall","Mohall","ND","58761","9/30/2018","11/14/2018","NM","102 W Main St","JORGENSON HOLDING COMPANY","3","0","0","2","1","Renville","","","6/1/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.csbmsl.com","9.86254874977563E-02","0","0","0","0","0","","0","0.608848114169215","0","0","0","0","0",""
"9658","0","924254","2146395","The Citizens State Bank of Cheney, Kansas","Cheney","KS","67025","9/30/2018","11/14/2018","NM","306 North Main Street","CITIZENS STATE BANCSHARES, INC.","1","0","0","2","1","Sedgwick","48620","Wichita, KS","1/1/1884","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.csbcheneyks.com","2.95662053008576E-02","3.80653445569982E-02","0","0.112592842673869","","0","","0","0","4.13664884963979E-02","","4.13664884963979E-02","0","0.09698510715583",""
"16187","0","659453","1127481","The Citizens State Bank of Finley","Finley","ND","58230","9/30/2018","11/14/2018","NM","300 Central Avenue","CITIZENS BANK HOLDING COMPANY","3","0","0","2","1","Steele","","","7/8/1935","9/8/1944","3/24/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.csbfinley.com","0","0","0","0","","0","0","0","0","0","0","0","0","0",""
"8183","0","356752","1129047","The Citizens State Bank of Ontonagon","Ontonagon","MI","49953","9/30/2018","11/14/2018","SM","501 River Street","CITIZENS BANCSHARES, INC.","3","0","0","7","0","Ontonagon","","","12/6/1910","1/1/1934","4/22/2013","Stock","0","0","FED","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","www.csbont.com","0.142237394210938","0.151001104471694","0","0","","0.187337502635092","","0.187337502635092","-0.657627118644068","0.497024449702445","","0.497024449702445","0.56079091291544","0.360441540887587",""
"1779","0","98351","4933302","The Citizens State Bank of Ouray","Ouray","CO","81427","9/30/2018","11/14/2018","NM","600 Main Street","CSBO HOLDINGS, INC. ESOP","4","0","0","8","0","Ouray","","","8/20/1913","1/1/1934","5/29/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.csbcolorado.com","-1.53303377500948E-02","-3.10043470678285E-02","0","0","","-7.89045419426956E-02","0","-7.91282702230428E-02","-0.147901952638139","1.36927685066324","0","1.9680196801968","0","2.20841959972395",""
"884","0","960533","1245581","The Citizens State Bank of Taylor County","Reynolds","GA","31076","9/30/2018","11/14/2018","NM","36 Martin Luther King Drive","GEORGIA COMMUNITY BANCORP, INCORPORATED","2","0","0","8","1","Taylor","","","9/8/1922","1/1/1934","3/22/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.thecitizensstatebank.net","6.19746678545145E-02","0","0","0","","0","","0","-0.15790253295808","0.930222416048844","","0.930222416048844","2.39401496259352","-0.206896551724138",""
"11463","0","385547","0","The Citizens-Farmers Bank of Cole Camp","Cole Camp","MO","65325","9/30/2018","11/14/2018","SM","121 East Main Street","","2","0","0","2","0","Benton","","","3/29/1929","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.citizensfarmersbank.com","7.43289345702133E-02","6.89684900211216E-03","0","-1.29236001457549E-02","","1.41695965120993E-02","0","1.42978814724404E-02","0.244957963890293","0.153584421702829","","0.153479728845499","3.24588163514338E-02","0.244396571480955",""
"4132","12091","294751","4208961","The City National Bank and Trust Company of Lawton, Oklahoma","Lawton","OK","73502","9/30/2018","11/14/2018","N","500-600 D Avenue","JRMB II, INC","41","0","1","4","1","Comanche","30020","Lawton, OK","3/23/1901","1/1/1934","6/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.cnb1901.com","0.996948149525182","-2.89549808057699E-02","-5.22715571137862E-02","-3.76897739006168E-02","0","-0.010955461878985","0","-1.15962563853984E-02","2.02993100320689","0.631182860957699","","0.631182860957699","0.916839547151917","0.331530187154138",""
"3144","0","799854","2215451","The City National Bank of Colorado City","Colorado City","TX","79512","9/30/2018","11/14/2018","N","228 Elm Street","CITY NATIONAL BANCSHARES, INC.","1","0","0","7","1","Mitchell","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.cnbccity.com","0.219848279953147","-1.40776379094444E-02","0","-6.36851520572451E-02","","0","","0","0.322793427940331","0.843256694056352","0","0.862917771883289","0.390516294397657","1.51400454201363",""
"3814","13107","298245","1129672","The City National Bank of Metropolis","Metropolis","IL","62960","9/30/2018","11/14/2018","N","423 Ferry Street","CITY NATIONAL BANKCORP, INC.","2","0","0","8","0","Massac","","","7/1/1908","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","https://www.cnb-metropolis.com","0.334953474617461","0.24015506000744","0","0","","0.36395357117425","0","0.392592640008193","0.214971209213052","1.54396122694597","","1.54396122694597","0","2.95149856982962",""
"5518","0","714165","1110205","The City National Bank of San Saba","San Saba","TX","76877","9/30/2018","11/14/2018","N","209 East Brown Street","CNB NATIONAL FINANCIAL CORPORATION","1","0","0","2","1","San Saba","","","1/1/1883","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.cnbss.com","2.72553272936072E-02","0","0","0","","0","","0","0","0.142305129913391","","0.142305129913391","0","0.151596877217885",""
"5544","0","596062","1131666","The City National Bank of Sulphur Springs","Sulphur Springs","TX","75482","9/30/2018","11/14/2018","N","201 Connally Street","SULPHUR SPRINGS BANCSHARES, INC.","13","0","0","4","1","Hopkins","","","1/1/1889","1/1/1934","10/1/2016","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.bankatcnb.bank","0.08615061393164","-2.82037303200013E-03","0","0","0","-5.38620938573487E-03","0","-5.3893516109969E-03","0.369571243250435","8.39312463207223E-02","","8.39312463207223E-02","-0.233781414377557","0.261882462058869",""
"5548","9965","181963","1109825","The City National Bank of Taylor","Taylor","TX","76574","9/30/2018","11/14/2018","N","116 West Third Street","CNB FINANCIAL CORPORATION, INC.","1","0","0","5","1","Williamson","12420","Austin-Round Rock, TX","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.cnbt.com","-1.23459647336297E-02","-4.92000378461829E-03","0","0","0","-6.89331846031977E-03","0","-7.01629676434194E-03","-0.567393722493592","1.21047057043426","0","2.80504908835905","3.41309699655342","1.30085261875761","0"
"17607","0","738657","1023145","The City State Bank","Fort Scott","KS","66701","9/30/2018","11/14/2018","NM","1012 Highway 69","CITY BANCSHARES, INC.","2","0","0","2","1","Bourbon","","","8/1/1920","5/24/1956","7/16/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","https://www.citysb.com","5.11690984812781E-03","0","0","0","0","0","","0","0","8.35820895522388E-02","","8.35820895522388E-02","0","1.60240963855422",""
"15826","0","452739","2662596","The Claxton Bank","Claxton","GA","30417","9/30/2018","11/14/2018","NM","121 West Main Street","SOUTHERN BANKSHARES, INC.","3","0","0","4","1","Evans","","","2/24/1941","6/13/1941","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","http://www.theclaxtonbank.com","1.35615193477252E-02","-3.72951907362657E-03","-6.53366430694738E-02","0","0","1.76566865607486E-02","0","1.81503008055471E-02","-0.077335264301231","0.627327974906881","","0.627327974906881","0","0.693541395752059",""
"10845","0","623548","2576415","The Clay City Banking Co.","Clay City","IL","62824","9/30/2018","11/14/2018","NM","331 South Main Street","CLAY CITY BANK SHARES, INC","4","0","0","2","0","Clay","","","7/5/1892","1/1/1934","1/9/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.claycitybanking.bank","0.111776914912077","3.84334260997279E-02","0","0","0","7.81915413507589E-02","0","8.18641639622255E-02","0.531905069720196","0.673782605949599","","0.673782605949599","-0.326243305279265","1.37664013766401",""
"12201","16145","12142","1913684","The Cleveland State Bank","Cleveland","MS","38732","9/30/2018","11/14/2018","NM","110 Commerce Avenue","CLEVELAND STATE BANCORP, INC.","5","0","0","4","0","Bolivar","","","2/8/1908","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.clevelandstatebank.com","1.08654453569172E-02","0","0","0","0","0","0","0","7.68318499717367E-02","0.173884692713145","0.276220145379024","0.168233944954128","0.132560066280033","0.187110916264796",""
"4439","13625","773443","1234491","The Clinton National Bank","Clinton","IA","52732","9/30/2018","11/14/2018","N","235 Sixth Avenue, South","W. J. YOUNG & CO.","9","0","0","2","1","Clinton","","","5/1/1865","1/1/1934","2/23/2007","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.clintonnational.com","5.22617151099786E-03","-2.9341754416851E-03","0","-7.83104519981401E-03","0","0","0","0","0","0.23292184336919","0.808188021228203","0.165462203502549","0","0.484235110938108",""
"1141","0","285151","0","The Colorado Bank and Trust Company of La Junta","La Junta","CO","81050","9/30/2018","11/14/2018","SM","301 Colorado Avenue","","2","0","0","4","0","Otero","","","1/1/1907","1/1/1934","12/31/2008","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","wwww.colobank.com","-0.335168691146639","0","0","0","0","0","0","0","0.290706477303697","-0.102118968598417","-4.32676709154113","0.420886529909626","0","0.596523330283623",""
"27244","9634","1189993","1117129","The Columbia Bank","Columbia","MD","21046","9/30/2018","11/14/2018","NM","7185 Columbia Gateway Drive","FULTON FINANCIAL CORPORATION","32","0","0","4","0","Howard","12580","Baltimore-Columbia-Towson, MD","5/12/1988","5/12/1988","6/18/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","0","http://www.thecolumbiabank.com","7.48394991285236E-02","-2.49621886675267E-02","-0.426498449802401","-7.83310345942474E-04","0","2.98364032871598E-02","0.170571529569627","-2.89083629987006E-02","0.771921004176293","0.883040606821746","","0.883065599480153","-0.192555555555556","1.19522439075512","0"
"3145","0","949556","2973238","The Comanche National Bank","Comanche","TX","76442","9/30/2018","11/14/2018","N","100 East Central Street","COMANCHE NATIONAL CORPORATION","8","0","0","2","0","Comanche","","","1/1/1889","1/1/1934","2/29/2008","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.comanchenational.com","2.80587883006102E-02","-1.41325484278868E-03","-0.044451871657754","0","0","0","","0","0","0.260769540461264","","0.260769540461264","0.330282804651483","0.210859147275332","0"
"58279","0","3433047","4721620","The Commerce Bank","Evansville","IN","47715","9/30/2018","11/14/2018","NM","320 Eagle Crest Drive","FIRST LIGHT BANCORP","4","0","0","4","0","Vanderburgh","21780","Evansville, IN-KY","5/30/2006","5/30/2006","1/29/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","www.bankwithcommerce.com","4.10107736909696E-02","0","0","0","0","0","0","0","0.1701876436048","0","","0","0","0","0"
"9139","13066","189129","1967865","The Commercial and Savings Bank of Millersburg, Ohio","Millersburg","OH","44654","9/30/2018","11/14/2018","SM","91 N Clay St","CSB BANCORP, INC.","15","0","0","4","0","Holmes","","","1/1/1879","1/1/1934","10/15/2011","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.csb1.com","9.36368600624604E-02","3.99714453986933E-02","0","6.85425078296045E-02","0","0.026910053147355","0","3.73685531947194E-02","0.226534165433609","0.419760153410229","","0.419760153410229","6.30832841110455E-02","0.533806753796177",""
"19595","0","491653","1104624","The Commercial Bank","Mason","TX","76856","9/30/2018","11/14/2018","NM","100 Moody Street","COMMERCIAL COMPANY, INC.","1","0","0","2","0","Mason","","","4/4/1966","5/26/1966","6/17/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.tcbmason.com","0","0","0","0","","0","","0","0","0","","0","0","0",""
"14642","0","349129","1248742","The Commercial Bank","Honea Path","SC","29654","9/30/2018","11/14/2018","NM","4 Church Street","COMMERCIAL BANK SHARES, INC.","6","0","0","7","1","Anderson","24860","Greenville-Anderson-Mauldin, SC","5/14/1934","8/7/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.thecommercialbanksc.com","1.44646677622399E-02","-5.22324718084561E-02","0","0","","-9.21545233883243E-02","-0.476089266737513","0","0","0.597901817890606","","0.597901817890606","0","1.20148052784036",""
"9356","11466","700430","1086739","The Commercial Bank","De Kalb","MS","39328","9/30/2018","11/14/2018","NM","175 Hopper Avenue","COMMERCIAL CAPITAL CORPORATION","5","0","0","4","0","Kemper","","","12/1/1914","1/1/1934","12/31/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.commercialbankms.com","-2.91265764198919E-02","-1.04550291534467E-02","0","0","0","-2.58628009947231E-02","0","-2.76541928789156E-02","-0.169503496009605","1.83473614200858E-02","","1.83473614200858E-02","0.20444149140068","-1.61001788908766",""
"175","0","469737","1417418","The Commercial Bank","Crawford","GA","30630","9/30/2018","11/14/2018","NM","102 N. Church Street","TCB BANCSHARES, INC.","3","0","0","4","1","Oglethorpe","12020","Athens-Clarke County, GA","9/5/1924","1/1/1934","5/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://thecommercialbank.net","5.67960731137234E-02","-5.64220231990103E-03","0","0","0","-0.013733110281817","0","-1.48464714589385E-02","0.702959203848942","0.206624911215858","","0.206624911215858","0","0.259930143773861",""
"10137","9476","812614","1071810","The Commercial Bank of Grayson","Grayson","KY","41143","9/30/2018","11/14/2018","NM","208 East Main Street","COMMERCIAL GRAYSON BANCSHARES INC.","3","0","0","8","0","Carter","","","1/1/1891","1/1/1934","5/3/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","cbgrayson.com","4.05446493489325E-02","8.09417573467292E-03","0","0","0","1.42185569941971E-02","0","1.42242452259877E-02","0","0.169769884464814","","0.169706228715109","0.122904659970361","0.213469651710652",""
"17975","0","522034","2581718","The Commercial Bank Of Ozark","Ozark","AL","36360","9/30/2018","11/14/2018","NM","208 South Merrick Avenue","COMMERCIAL BANCSHARES OF OZARK, INC.","2","0","0","8","1","Dale","","","4/2/1959","4/2/1959","3/20/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.cbozark.com.","0.029350566424097","1.50808237899995E-02","-0.158692421991085","8.37545126353791E-02","0","0","","0","0","0.191935815675787","","0.191935815675787","0.202659911336289","0.18460472768205",""
"3110","0","42354","1103207","The Commercial National Bank of Brady","Brady","TX","76825","9/30/2018","11/14/2018","N","105 East Second Street","COMMERCIAL NATIONAL CORPORATION","2","0","0","8","1","Mcculloch","","","3/11/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://cnbbrady.com","5.46838589405002E-02","-2.15534490773491E-02","0","0","0","-4.64625868123633E-02","","-4.64625868123633E-02","0.156379635449403","1.0867719476991","","1.0867719476991","0","1.93372947930305",""
"34666","52580","2621940","2621913","The Community Bank","Liberal","KS","67901","9/30/2018","11/14/2018","NM","2320 North Kansas Avenue","LIGHT BANCSHARES CORPORATION","2","0","0","4","0","Seward","","","4/6/1998","4/6/1998","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.communitybankliberal.com","1.05617881107271E-02","0","0","0","0","0","0","0","-3.04680656586815E-02","6.45204650850192E-02","","6.45204650850192E-02","6.81808497038394E-02","0",""
"5981","13010","729011","1249682","The Community Bank","Zanesville","OH","43701","9/30/2018","11/14/2018","NM","113 North Fifth Street","COMMUNITYBANC, INC.","10","0","0","4","0","Muskingum","","","7/28/1902","1/1/1934","7/31/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thecombank.com","0.147691533902859","0.10394837051662","0","0.363322429349089","0","-7.40964618939446E-04","-1.26430930593207E-02","8.39765749554072E-04","1.12875575841805E-02","0.687162072661151","3.71360694683378","0.165678468575301","0.201478443856904","0.126384364820847",""
"58517","0","3479018","3554988","The Community Bank","Bridgeport","TX","76426","9/30/2018","11/14/2018","NM","507 U S Hwy 380","COMMUNITY BANCSHARES, INC.","1","0","0","4","0","Wise","19100","Dallas-Fort Worth-Arlington, TX","6/6/2007","6/6/2007","8/16/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.onlinewithtcb.com","5.45283843200684E-02","0","0","0","0","0","","0","0","1.73936249073388","","1.73936249073388","0","3.69861286254729",""
"20279","13947","706254","1060243","The Community State Bank","Poteau","OK","74953","9/30/2018","11/14/2018","SM","1409 North Broadway","FIRST POTEAU CORPORATION","6","0","0","2","1","Le Flore","22900","Fort Smith, AR-OK","10/19/1970","10/19/1970","6/17/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.thecommunitysb.com","9.36336583118549E-02","0.092404761732878","0","0","0","0.222486811572791","","0.222486811572791","0","0.178853363406382","","0.178853363406382","8.89333000249813E-02","0.230769230769231",""
"12591","0","72258","1059975","The Converse County Bank","Douglas","WY","82633","9/30/2018","11/14/2018","NM","332 Walnut Street","CONVERSE COUNTY CAPITAL CORPORATION","1","0","0","5","1","Converse","","","1/1/1918","1/1/1934","3/2/2018","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.conversecountybank.com","5.40676344969139E-02","0","0","0","0","0","","0","0.134030801601449","0.131481393695188","-4.57044673539519E-02","0.153460862151649","0.191567303548341","9.78320706739717E-02","0"
"2102","0","631422","1134108","The Conway National Bank","Conway","SC","29526","9/30/2018","11/14/2018","N","1400 Third Avenue","CNB CORPORATION","16","0","0","9","0","Horry","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","1/1/1914","1/1/1934","6/1/2010","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.conwaynationalbank.com","2.98626898615292E-02","-8.57616337394761E-02","-0.377275214785615","2.91205061143963E-02","0","-7.42882925987275E-02","0","-7.92904839783577E-02","0.10652286080458","0.745691615949281","-0.624989538873546","0.828877331274633","1.31123741405369","0.388598519439641","0"
"26922","8441","714978","0","The Cooperative Bank","Roslindale","MA","2131","9/30/2018","11/14/2018","SB","40 Belgrade Avenue","","3","0","0","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1898","3/18/1987","6/9/2014","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.thecooperativebank.com","2.80237405836627E-03","0","0","0","0","0","0","0","0","0.165528253348709","","0.165528253348709","","0.165528253348709",""
"9374","0","107459","0","The Corder Bank","Corder","MO","64021","9/30/2018","11/14/2018","NM","227 North Lafayette Street","","1","0","0","2","0","Lafayette","28140","Kansas City, MO-KS","9/10/1891","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.corderbank.com","-4.85638355964906E-02","-9.61798563313396E-02","0","-0.463902580458104","","0","","0","0","0.105954989046007","","0.105954989046007","0","0.149354295339697",""
"12980","15996","560214","0","The Corn City State Bank","Deshler","OH","43516","9/30/2018","11/14/2018","SM","120 West Main Street","","1","0","0","5","1","Henry","","","10/11/1911","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.corncitystatebank.com","4.12218107600368E-02","0","0","0","0","0","0","0","0","0.60316742081448","","0.60316742081448","0","6.79235668789809",""
"9388","0","312356","0","The Corner Stone Bank","South West City","MO","64863","9/30/2018","11/14/2018","NM","117 North Main","","5","0","0","8","1","Mcdonald","22220","Fayetteville-Springdale-Rogers, AR-MO","1/1/1898","1/1/1934","1/30/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","www.thecornerstonebank.net","0.372201011718233","2.24012768727817E-02","0","0","","3.99660288754559E-02","","3.99660288754559E-02","1.17550424965115","1.35688583578672","","1.35688583578672","1.21974461597103","1.63218013882057",""
"2281","12831","846619","1130931","The Cortland Savings and Banking Company","Cortland","OH","44410","9/30/2018","11/14/2018","SM","194 West Main Street","CORTLAND BANCORP","13","0","0","4","0","Trumbull","49660","Youngstown-Warren-Boardman, OH-PA","1/1/1892","1/1/1934","12/31/2014","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.cortlandbank.com","0.302766277488798","-5.93297239122744E-02","0","-1.96071623330072E-02","0","-9.21682877724365E-03","-2.59444741576312E-02","-2.17715136931362E-03","1.86243405308183","-0.247161504595659","","-0.247161504595659","-0.817138485080337","-0.183161512027491",""
"28063","827","835079","0","The Covington Savings and Loan Association","Covington","OH","45318","9/30/2018","11/14/2018","SA","117 North High Street","","3","0","0","5","0","Miami","19380","Dayton, OH","1/1/1886","10/8/1936","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.covingtonsavingsandloan.com","0","0","0","0","0","0","0","0","0","0","","0","0","0",""
"12298","0","370954","2591267","The Cowboy Bank of Texas","Maypearl","TX","76064","9/30/2018","11/14/2018","NM","100 Main Street","MAYPEARL BANCSHARES, INC.","1","0","0","4","1","Ellis","19100","Dallas-Fort Worth-Arlington, TX","1/1/1930","1/1/1934","10/31/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.cowboybank.com","4.31635486256775E-03","0","0","0","","0","0","0","0","0","","0","0","0",""
"13341","11371","362717","1071726","The Croghan Colonial Bank","Fremont","OH","43420","9/30/2018","11/14/2018","SM","323 Croghan Street","CROGHAN BANCSHARES, INC.","17","0","0","4","0","Sandusky","","","7/25/1888","1/1/1934","12/7/2013","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","https://www.croghan.com","2.76535889015026E-02","3.20281900470271E-03","0","-1.01990965367241E-02","0","3.31682145300534E-02","8.57709558100888E-02","1.79351777347136E-02","0","0.208741766688763","1.00854830168697","0.169639587994896","0.19880905728186","0.151228870308032",""
"17589","0","1011852","0","The Culbertson Bank","Culbertson","NE","69024","9/30/2018","11/14/2018","NM","318 Taylor St","","1","0","0","2","0","Hitchcock","","","9/1/1886","4/27/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","0","0","","","","0","","0","0","0","","0","","0",""
"5033","11837","47247","3726196","The Dart Bank","Mason","MI","48854","9/30/2018","11/14/2018","NM","368 South Park Street","DART FINANCIAL CORPORATION","4","0","0","4","0","Ingham","29620","Lansing-East Lansing, MI","5/1/1925","1/1/1934","7/1/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.dartbank.com","-0.153238609546343","-0.18368911145428","0","-0.362104574652253","0","-0.183386092485276","-7.88779171485336E-03","-0.205897119905062","-0.199329412411367","1.51730678046468","-1.30073349633252","1.57936678871419","0","3.34610997033995",""
"7025","15381","236603","2263331","The Delaware National Bank of Delhi","Delhi","NY","13753","9/30/2018","11/14/2018","N","124 Main Street","DELHI BANK CORP.","4","0","0","8","0","Delaware","","","1/1/1839","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.dnbd.bank","4.44696833554973E-02","2.80336737560374E-02","0","0","0","4.68502959189237E-02","0","6.18937866128877E-02","-1.83425237019798E-02","1.00217250895426","0","1.24829956849265","0","1.53447810842399",""
