cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eintexp,edepdom,edepfor,efrepp,ettlotmg,IDEOTHINT,esubnd
"18089","0","300456","1058389","The Piqua State Bank","Piqua","KS","66761","9/30/2018","11/14/2018","NM","1356 Xylan Road","MY ANNS CORPORATION","3","0","0","2","0","Woodson","","","1/1/1910","10/6/1959","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.piquastatebank.com","37","37","","0","","0",""
"34599","0","2649177","0","The Pitney Bowes Bank, Inc.","Salt Lake City","UT","84106","9/30/2018","11/14/2018","NM","1245 E Brickyard Rd, # 250","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","1/16/1998","1/16/1998","8/4/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","","574","574","","0","0","","0"
"26393","1219","1000276","0","The Pittsfield Co-operative Bank","Pittsfield","MA","1201","9/30/2018","11/14/2018","SB","70 South Street","","4","0","0","5","0","Berkshire","38340","Pittsfield, MA","1/1/1889","10/8/1985","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.pittsfield-coop.com","1106","866","","0","","240",""
"18118","14590","302553","4552981","The Plains State Bank","Plains","KS","67869","9/30/2018","11/14/2018","NM","411 Grand Ave","PLAINS BANCSHARES, INC.","5","0","0","4","1","Meade","","","1/1/1906","11/25/1959","6/16/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.plainsstatebank.com","653","524","","2","127","","0"
"847","15579","8631","2728447","The Pleasants County Bank","Saint Marys","WV","26170","9/30/2018","11/14/2018","SM","215 Washington Street","PLEASANTS COUNTY BANKSHARES, INC.","2","0","0","8","0","Pleasants","","","12/21/1896","1/1/1934","10/10/2017","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.pcbsm.com","98","98","","0","","0",""
"11952","13741","851239","2152734","The Poca Valley Bank, Inc.","Walton","WV","25286","9/30/2018","11/14/2018","NM","7033 Charleston Road","POCA VALLEY BANKSHARES, INC., THE","7","0","0","4","0","Roane","","","9/24/1908","1/1/1934","9/20/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.pocavalleybank.com","945","787","","0","","158",""
"16483","12976","808448","0","The Poplar Grove State Bank","Poplar Grove","IL","61065","9/30/2018","11/14/2018","NM","109 North State Street","","2","0","0","7","1","Boone","40420","Rockford, IL","9/14/1946","9/14/1946","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","poplargrovestatebank.com","91","91","","0","","0",""
"14999","16104","779641","0","The Port Austin State Bank","Port Austin","MI","48467","9/30/2018","11/14/2018","NM","62 East State Street","","1","0","0","8","1","Huron","","","1/1/1884","1/22/1935","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.portaustinbank.com","105","95","","0","","10",""
"8698","13894","937740","1208577","The Port Washington State Bank","Port Washington","WI","53074","9/30/2018","11/14/2018","NM","206 North Franklin Street","PORT BANCSHARES, INC.","7","0","0","4","0","Ozaukee","33340","Milwaukee-Waukesha-West Allis, WI","9/11/1899","1/1/1934","2/19/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","https://www.pwsb.com","2121","2121","","0","","0",""
"17205","0","736158","2046516","The Potter State Bank of Potter","Potter","NE","69156","9/30/2018","11/14/2018","NM","Front And Chestnut","ENEVOLDSEN MANAGEMENT COMPANY","2","0","0","2","0","Cheyenne","","","3/19/1945","4/13/1953","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.potterstatebank.com","126","107","","2","","17",""
"90141","11438","375502","2838159","The Provident Bank","Amesbury","MA","1913","9/30/2018","11/14/2018","SB","5 Market Street","PROVIDENT BANCORP","8","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1828","7/1/1985","4/13/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.theprovidentbank.com","3784","3163","","0","621","","0"
"12594","11833","106452","1022997","The Pueblo Bank and Trust Company","Pueblo","CO","81003","9/30/2018","11/14/2018","NM","301 West 5th Street","PUEBLO BANCORPORATION","9","0","0","4","1","Pueblo","39380","Pueblo, CO","1/1/1889","1/1/1934","9/29/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.pbandt.bank","239","230","","9","","0",""
"6990","0","287007","0","The Putnam County National Bank of Carmel","Carmel","NY","10512","9/30/2018","11/14/2018","N","43 Gleneida Avenue","","6","0","0","4","0","Putnam","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1865","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.pcnb.biz","182","182","","0","","0",""
"8816","14071","429021","2618614","The Queenstown Bank of Maryland","Queenstown","MD","21658","9/30/2018","11/14/2018","NM","7101 Main Street","QUEENSTOWN BANCORP OF MARYLAND, INC.","8","0","0","4","0","Queen Annes","12580","Baltimore-Columbia-Towson, MD","1/1/1899","1/1/1934","5/8/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.queenstownbank.com","1585","1585","","0","","0",""
"2228","9902","548052","2043346","The Rawlins National Bank","Rawlins","WY","82301","9/30/2018","11/14/2018","N","220 Fifth Street","CARBON COUNTY HOLDING COMPANY","5","0","1","4","1","Carbon","","","1/1/1898","1/1/1934","12/31/2017","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","http://www.rnbonline.com","333","314","","18","","1",""
"9865","15680","148920","0","The Republic Banking Company","Republic","OH","44867","9/30/2018","11/14/2018","NM","202 Washington Street","","1","0","0","2","0","Seneca","","","1/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.republicbankingco.com","161","126","","0","","35",""
"12978","0","150727","1250651","The Richwood Banking Company","Richwood","OH","43344","9/30/2018","11/14/2018","SM","28 North Franklin Street","RICHWOOD BANCSHARES, INC.","6","0","0","2","0","Union","18140","Columbus, OH","7/1/1867","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.richwoodbank.com","2757","2757","","0","","0",""
"4318","10389","319047","1141478","The Riddell National Bank","Brazil","IN","47834","9/30/2018","11/14/2018","N","1 East National Avenue","RNB CORP.","4","0","0","4","0","Clay","45460","Terre Haute, IN","6/15/1885","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.riddellonline.com","1039","936","","1","","102",""
"16120","52257","532752","1247389","The Riley State Bank of Riley, Kansas","Riley","KS","66531","9/30/2018","11/14/2018","NM","201 S Broadway Street","RILEY COUNTY BANCSHARES, INC.","4","0","0","2","1","Riley","31740","Manhattan, KS","11/19/1943","1/27/1944","7/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.rileystatebank.com","511","445","","0","66","","0"
"4019","0","433158","1891344","The Roberts County National Bank of Sisseton","Sisseton","SD","57262","9/30/2018","11/14/2018","N","5 East Maple Street","RCN HOLDING COMPANY","1","0","0","2","1","Roberts","","","9/1/1896","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.rcnbank.com","60","60","","0","0","","0"
"1213","0","33268","1909445","The Roscoe State Bank","Roscoe","TX","79545","9/30/2018","11/14/2018","NM","117 Cypress St","ROSCOE FINANCIAL CORPORATION","4","0","0","2","1","Nolan","","","12/6/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.roscoestatebank.com","251","251","","0","0","","0"
"8762","15338","180144","1133923","The Sacramento Deposit Bank","Sacramento","KY","42372","9/30/2018","11/14/2018","NM","335 Main Street","SACRAMENTO BANCORP","2","0","0","2","1","Mclean","36980","Owensboro, KY","1/1/1895","1/1/1934","10/26/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.sdbweb.com","360","343","","0","","17",""
"2723","11168","472018","2896207","The Salyersville National Bank","Salyersville","KY","41465","9/30/2018","11/14/2018","N","43 E Maple Street","SNB BANCORP, INC.","2","0","0","4","0","Magoffin","","","10/10/1902","1/1/1934","1/1/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.salyersvillebank.com","211","198","","10","","3",""
"16185","0","472531","0","The Samson Banking Company, Inc.","Samson","AL","36477","9/30/2018","11/14/2018","NM","2 West Main Street","","2","0","0","8","1","Geneva","20020","Dothan, AL","1/1/1930","5/26/1944","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.samsonbanking.com","165","165","","0","","0",""
"5520","0","521064","0","The Santa Anna National Bank","Santa Anna","TX","76878","9/30/2018","11/14/2018","N","610 Wallis Avenue","","1","0","0","2","0","Coleman","","","12/1/1933","1/1/1934","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.mysanb.com","123","105","","1","","17",""
"13216","14452","578116","2950716","The Savings Bank","Circleville","OH","43113","9/30/2018","11/14/2018","NM","118-120 North Court Street","SAVINGS BANCORP, INC.","5","0","0","8","0","Pickaway","18140","Columbus, OH","4/20/1912","1/1/1934","10/1/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thesavingsbankohio.bank","1206","1132","","5","","69",""
"90291","13771","711801","4466912","The Savings Bank","Wakefield","MA","1880","9/30/2018","11/14/2018","SB","357 Main Street","WAKEFIELD BANCORP MHC","9","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","5/26/1869","8/5/1985","12/16/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.tsbawake24.com","2374","1896","","0","","478",""
"14966","0","119153","1064504","The Security National Bank of Enid","Enid","OK","73701","9/30/2018","11/14/2018","N","100 S. Independence Avenue","SECURITY FINANCIAL SERVICES CORPORATION","3","0","0","4","1","Garfield","","","1/1/1907","2/2/1935","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","WWW.SNBENID.COM","1159","1159","","0","0","","0"
"4506","11425","418249","1200348","The Security National Bank of Sioux City, Iowa","Sioux City","IA","51102","9/30/2018","11/14/2018","N","601 Pierce Street","SECURITY NATIONAL CORPORATION","9","0","0","2","0","Woodbury","43580","Sioux City, IA-NE-SD","1/1/1884","1/1/1934","5/1/2015","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","https://www.snbonline.com","2091","1516","","558","17","","0"
"12422","15363","73956","3044630","The Security State Bank","Wellington","KS","67152","9/30/2018","11/14/2018","NM","101 North Washington Avenue","SSB HOLDINGS, INC.","2","0","0","2","1","Sumner","48620","Wichita, KS","6/15/1897","1/1/1934","4/8/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.ssbwellington.com","165","165","","0","","0",""
"19680","0","598132","1080885","The Security State Bank","Mcrae","GA","31055","9/30/2018","11/14/2018","NM","49 West Oak Street","FARMERS BANCSHARES, INC.","1","0","0","4","1","Telfair","","","2/1/1950","3/1/1967","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","https://securitystate.net","84","84","","0","","0",""
"18677","0","304762","0","The Security State Bank","Winters","TX","79567","9/30/2018","11/14/2018","NM","700 S Main St","","3","0","0","2","1","Runnels","","","1/1/1917","1/3/1963","5/1/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.ssbwinters.com","89","89","","0","","0",""
"15749","0","285553","1127771","The Security State Bank","Emery","SD","57332","9/30/2018","11/14/2018","NM","117 N Third St","EMERY SECURITY BANCORPORATION, INC.","2","0","0","2","0","Hanson","","","1/1/1920","7/1/1940","5/13/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.thesecuritystatebank.com","167","167","","0","0","","0"
"4193","0","313157","0","THE SEILING STATE BANK","Seiling","OK","73663","9/30/2018","11/14/2018","NM","301 North Main Street","","2","0","0","2","1","Dewey","","","1/1/1901","1/1/1934","12/29/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.seilingsb.com","316","316","","0","","0",""
"35060","0","2747279","2747288","The Settlers Bank","Marietta","OH","45750","9/30/2018","11/14/2018","SM","115-121 Third Street","THIRD STREET BANCSHARES, INC.","1","0","0","5","0","Washington","","","7/19/1999","7/19/1999","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.settlersbank.com","305","288","","0","","17",""
"15701","15431","428855","1095245","The Seymour Bank","Seymour","MO","65746","9/30/2018","11/14/2018","NM","119 N. Main St","COTTONRUDY INVESTMENT COMPANY","3","0","0","2","0","Webster","44180","Springfield, MO","11/25/1939","11/25/1939","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","seymourbank.com","713","565","","21","","127",""
"1553","16078","536349","4771979","The Shelby County State Bank","Harlan","IA","51537","9/30/2018","11/14/2018","NM","508 Court Street","DANES HOLDINGS, INC.","9","0","0","2","0","Shelby","","","8/2/1909","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","www.scsbnet.com","433","398","","32","","3",""
"10157","11363","961343","1493001","The Shelby State Bank","Shelby","MI","49455","9/30/2018","11/14/2018","NM","242 North Michigan","SHELBY FINANCIAL CORPORATION","10","0","0","4","0","Oceana","","","3/2/1910","1/1/1934","4/16/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","http://www.shelbybank.com","419","387","","22","10","","0"
"16222","9776","546320","2705680","The Sherwood State Bank","Sherwood","OH","43556","9/30/2018","11/14/2018","NM","105 North Harrison Street","SHERWOOD BANC CORPORATION","4","0","0","8","0","Defiance","","","1/8/1945","1/8/1945","1/4/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.sherwoodstatebank.com","232","172","","1","","59",""
"33999","15683","2290887","3385100","The Simsbury Bank & Trust Company","Simsbury","CT","6070","9/30/2018","11/14/2018","NM","981 Hopmeadow Street","SBT BANCORP, INC.","6","0","0","4","0","Hartford","25540","Hartford-West Hartford-East Hartford, CT","3/31/1995","3/31/1995","9/26/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","www.simsburybank.com","1238","1231","","6","","1",""
"4773","0","356659","1063141","The Solomon State Bank","Solomon","KS","67480","9/30/2018","11/14/2018","NM","126 West Main Street","SOLOMON BANCSHARES, INC.","3","0","0","5","1","Dickinson","","","7/1/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","1491","1371","","0","","120",""
"29731","3971","117775","2496193","The Southern Bank Company","Gadsden","AL","35901","9/30/2018","11/14/2018","NM","221 S Sixth St","SOUTHERN BANC COMPANY, INC., THE","4","0","0","4","0","Etowah","23460","Gadsden, AL","6/1/1936","7/2/1936","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.sobanco.com","611","517","","0","94","","0"
"9871","0","568126","4001144","The St. Henry Bank","St. Henry","OH","45883","9/30/2018","11/14/2018","SM","231 East Main Street","SAINT HENRY BANCORP, INC","3","0","0","2","1","Mercer","","","1/5/1905","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.sthenrybank.com","863","632","","0","","231",""
"15751","13154","786256","1138786","The State Bank","Richmond","MO","64085","9/30/2018","11/14/2018","NM","803 Wollard Boulevard","C.S. BANCSHARES, INC.","1","0","0","2","1","Ray","28140","Kansas City, MO-KS","7/1/1940","7/1/1940","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.gostatebank.com","35","31","","4","0","","0"
"11406","12118","602048","1248818","The State Bank","Fenton","MI","48430","9/30/2018","11/14/2018","NM","175 N. Leroy St.","FENTURA FINANCIAL, INC.","16","0","0","4","0","Genesee","22420","Flint, MI","1/1/1898","1/1/1934","12/31/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.thestatebank.com","3265","2566","","10","689","","0"
"13715","12931","550448","1245200","The State Bank","Spirit Lake","IA","51360","9/30/2018","11/14/2018","NM","1902 Hill Avenue","STATE BANCO, LTD.","2","0","0","2","1","Dickinson","","","10/5/1928","1/20/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.statebankspiritlake.com","309","305","","0","","4",""
"1778","13278","387055","1056732","The State Bank","La Junta","CO","81050","9/30/2018","11/14/2018","NM","124 Colorado Street","ARK VALLEY BANKSHARES, INC.","5","0","0","2","0","Otero","","","1/16/1893","1/1/1934","9/28/2017","Stock","0","1","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","www.redibank.com","158","111","","0","","47",""
"13339","11900","614313","1071454","The State Bank and Trust Company","Defiance","OH","43512","9/30/2018","11/14/2018","SM","401 Clinton Street","SB FINANCIAL GROUP INC","20","0","1","4","0","Defiance","","","3/28/1902","1/1/1934","6/18/2013","Stock","0","1","FED","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.yourstatebank.com","3894","3539","","26","329","","0"
"10919","0","1013650","1065190","The State Bank of Bern","Bern","KS","66408","9/30/2018","11/14/2018","NM","402 Main St","BERN BANCSHARES, INC.","2","0","0","2","0","Nemaha","","","5/4/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://statebankofbern.com","536","528","","0","","8",""
"13926","0","858153","0","The State Bank of Canton, Canton, Kansas","Canton","KS","67428","9/30/2018","11/14/2018","NM","103 South Main Street","","1","0","0","2","0","Mcpherson","","","5/15/1895","2/21/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.statebankofcanton.com","32","32","","0","","0",""
"1610","12721","46053","1126158","The State Bank of Faribault","Faribault","MN","55021","9/30/2018","11/14/2018","NM","428 Central Avenue","FARIBAULT BANCSHARES, INC.","2","0","0","4","1","Rice","","","11/14/1919","1/1/1934","12/14/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.tsbf.com","483","483","","0","","0",""
"925","0","991135","1136924","The State Bank of Geneva","Geneva","IL","60134","9/30/2018","11/14/2018","SM","22 South Fourth Street","GENEVA BANCSHARES, INC.","1","0","0","4","1","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1903","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.sbgeneva.com","177","177","","0","","0",""
"16344","0","923949","1246720","The State Bank of Pearl City","Pearl City","IL","61062","9/30/2018","11/14/2018","NM","215 South Main Street","PEARL CITY BANCORP, INC.","2","0","0","6","1","Stephenson","","","12/8/1945","12/8/1945","2/20/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.pearlcitybank.com","239","238","","1","","0",""
"8110","0","418856","1051063","The State Bank of Spring Hill","Spring Hill","KS","66083","9/30/2018","11/14/2018","NM","201 South Webster Street","DUNMIRE AGENCY, INC., THE","1","0","0","7","0","Johnson","28140","Kansas City, MO-KS","5/17/1927","1/1/1934","8/22/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.sbsh-ks.com","45","45","","0","","0",""
