cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"9865","15680","148920","0","The Republic Banking Company","Republic","OH","44867","9/30/2018","11/14/2018","NM","202 Washington Street","","1","0","0","2","0","Seneca","","","1/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.republicbankingco.com","1573","161","1412","75","62","0","6","","56","726","298","54","374","673","0","127","546","0","546","0","546","7","0","0","546"
"12978","0","150727","1250651","The Richwood Banking Company","Richwood","OH","43344","9/30/2018","11/14/2018","SM","28 North Franklin Street","RICHWOOD BANCSHARES, INC.","6","0","0","2","0","Union","18140","Columbus, OH","7/1/1867","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.richwoodbank.com","15487","2757","12730","302","2398","0","644","","1754","11402","6119","1316","3967","3424","27","607","2844","0","2844","0","2844","28","0","0","2821.86"
"4318","10389","319047","1141478","The Riddell National Bank","Brazil","IN","47834","9/30/2018","11/14/2018","N","1 East National Avenue","RNB CORP.","4","0","0","4","0","Clay","45460","Terre Haute, IN","6/15/1885","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.riddellonline.com","6875","1039","5836","815","1200","17","328","","855","4621","2546","543","1532","1600","1","336","1265","0","1265","0","1265","780","100","0","1264.21"
"16120","52257","532752","1247389","The Riley State Bank of Riley, Kansas","Riley","KS","66531","9/30/2018","11/14/2018","NM","201 S Broadway Street","RILEY COUNTY BANCSHARES, INC.","4","0","0","2","1","Riley","31740","Manhattan, KS","11/19/1943","1/27/1944","7/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.rileystatebank.com","2761","511","2250","90","271","0","156","0","115","1604","970","237","397","827","0","35","792","0","792","0","792","11","210","0","792"
"4019","0","433158","1891344","The Roberts County National Bank of Sisseton","Sisseton","SD","57262","9/30/2018","11/14/2018","N","5 East Maple Street","RCN HOLDING COMPANY","1","0","0","2","1","Roberts","","","9/1/1896","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.rcnbank.com","1294","60","1234","-11","46","0","37","0","9","796","476","51","269","495","0","21","474","0","474","0","474","-11","439","0","474"
"1213","0","33268","1909445","The Roscoe State Bank","Roscoe","TX","79545","9/30/2018","11/14/2018","NM","117 Cypress St","ROSCOE FINANCIAL CORPORATION","4","0","0","2","1","Nolan","","","12/6/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.roscoestatebank.com","4541","251","4290","0","933","0","338","0","595","3541","2101","387","1053","1682","0","0","1682","0","1682","0","1682","20","970","0","1682"
"8762","15338","180144","1133923","The Sacramento Deposit Bank","Sacramento","KY","42372","9/30/2018","11/14/2018","NM","335 Main Street","SACRAMENTO BANCORP","2","0","0","2","1","Mclean","36980","Owensboro, KY","1/1/1895","1/1/1934","10/26/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.sdbweb.com","3692","360","3332","45","307","0","162","","145","2109","1158","218","733","1485","0","0","1485","0","1485","0","1485","94","461","0","1485"
"2723","11168","472018","2896207","The Salyersville National Bank","Salyersville","KY","41465","9/30/2018","11/14/2018","N","43 E Maple Street","SNB BANCORP, INC.","2","0","0","4","0","Magoffin","","","10/10/1902","1/1/1934","1/1/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.salyersvillebank.com","3343","211","3132","0","284","0","158","","126","2334","1232","483","619","1082","6","130","958","0","958","0","958","-51","300","0","952.72"
"16185","0","472531","0","The Samson Banking Company, Inc.","Samson","AL","36477","9/30/2018","11/14/2018","NM","2 West Main Street","","2","0","0","8","1","Geneva","20020","Dothan, AL","1/1/1930","5/26/1944","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.samsonbanking.com","2170","165","2005","27","392","0","239","","153","1462","742","131","589","908","-26","47","835","0","835","0","835","27","374","0","859.7"
"5520","0","521064","0","The Santa Anna National Bank","Santa Anna","TX","76878","9/30/2018","11/14/2018","N","610 Wallis Avenue","","1","0","0","2","0","Coleman","","","12/1/1933","1/1/1934","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.mysanb.com","1710","123","1587","49","215","0","158","","57","1036","540","42","454","717","0","103","614","0","614","0","614","43","100","0","614"
"13216","14452","578116","2950716","The Savings Bank","Circleville","OH","43113","9/30/2018","11/14/2018","NM","118-120 North Court Street","SAVINGS BANCORP, INC.","5","0","0","8","0","Pickaway","18140","Columbus, OH","4/20/1912","1/1/1934","10/1/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thesavingsbankohio.bank","9642","1206","8436","0","1202","0","326","","876","7123","3468","943","2712","2515","2","364","2153","0","2153","0","2153","41","449","0","2151.28"
"90291","13771","711801","4466912","The Savings Bank","Wakefield","MA","1880","9/30/2018","11/14/2018","SB","357 Main Street","WAKEFIELD BANCORP MHC","9","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","5/26/1869","8/5/1985","12/16/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.tsbawake24.com","15315","2374","12941","165","3794","2440","372","","982","14178","8187","1936","4055","2392","482","645","2229","0","2229","0","2229","9","0","0","1848.22"
"14966","0","119153","1064504","The Security National Bank of Enid","Enid","OK","73701","9/30/2018","11/14/2018","N","100 S. Independence Avenue","SECURITY FINANCIAL SERVICES CORPORATION","3","0","0","4","1","Garfield","","","1/1/1907","2/2/1935","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","WWW.SNBENID.COM","8836","1159","7677","90","2226","0","609","0","1617","4680","3001","452","1227","5133","0","0","5133","0","5133","0","5133","138","3750","0","5133"
"4506","11425","418249","1200348","The Security National Bank of Sioux City, Iowa","Sioux City","IA","51102","9/30/2018","11/14/2018","N","601 Pierce Street","SECURITY NATIONAL CORPORATION","9","0","0","2","0","Woodbury","43580","Sioux City, IA-NE-SD","1/1/1884","1/1/1934","5/1/2015","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","https://www.snbonline.com","24033","2091","21942","0","12703","7203","2323","0","3177","19017","12487","1411","5119","15628","-6","3302","12320","0","12320","0","12320","-43","3750","0","12324.74"
"12422","15363","73956","3044630","The Security State Bank","Wellington","KS","67152","9/30/2018","11/14/2018","NM","101 North Washington Avenue","SSB HOLDINGS, INC.","2","0","0","2","1","Sumner","48620","Wichita, KS","6/15/1897","1/1/1934","4/8/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.ssbwellington.com","1391","165","1226","0","183","0","124","","59","1255","622","153","480","154","1","0","155","0","155","0","155","-23","0","0","154"
"19680","0","598132","1080885","The Security State Bank","Mcrae","GA","31055","9/30/2018","11/14/2018","NM","49 West Oak Street","FARMERS BANCSHARES, INC.","1","0","0","4","1","Telfair","","","2/1/1950","3/1/1967","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","https://securitystate.net","1563","84","1479","22","173","0","150","","23","1092","701","130","261","538","0","0","538","0","538","0","538","31","420","0","538"
"18677","0","304762","0","The Security State Bank","Winters","TX","79567","9/30/2018","11/14/2018","NM","700 S Main St","","3","0","0","2","1","Runnels","","","1/1/1917","1/3/1963","5/1/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.ssbwinters.com","1513","89","1424","20","453","0","325","","128","1369","811","189","369","488","0","0","488","0","488","0","488","10","44","0","488"
"15749","0","285553","1127771","The Security State Bank","Emery","SD","57332","9/30/2018","11/14/2018","NM","117 N Third St","EMERY SECURITY BANCORPORATION, INC.","2","0","0","2","0","Hanson","","","1/1/1920","7/1/1940","5/13/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.thesecuritystatebank.com","1243","167","1076","0","22","0","16","0","6","679","299","58","322","419","0","127","292","0","292","0","292","0","50","0","292"
"4193","0","313157","0","THE SEILING STATE BANK","Seiling","OK","73663","9/30/2018","11/14/2018","NM","301 North Main Street","","2","0","0","2","1","Dewey","","","1/1/1901","1/1/1934","12/29/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.seilingsb.com","3469","316","3153","90","235","0","147","","88","2317","1332","241","744","981","0","0","981","0","981","0","981","35","200","0","981"
"35060","0","2747279","2747288","The Settlers Bank","Marietta","OH","45750","9/30/2018","11/14/2018","SM","115-121 Third Street","THIRD STREET BANCSHARES, INC.","1","0","0","5","0","Washington","","","7/19/1999","7/19/1999","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.settlersbank.com","3886","305","3581","122","249","0","74","","175","1974","1015","179","780","1734","0","373","1361","0","1361","0","1361","192","560","0","1361"
"15701","15431","428855","1095245","The Seymour Bank","Seymour","MO","65746","9/30/2018","11/14/2018","NM","119 N. Main St","COTTONRUDY INVESTMENT COMPANY","3","0","0","2","0","Webster","44180","Springfield, MO","11/25/1939","11/25/1939","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","seymourbank.com","4668","713","3955","46","788","0","192","","596","3520","2029","542","949","1177","-12","221","944","0","944","0","944","43","600","0","953.72"
"1553","16078","536349","4771979","The Shelby County State Bank","Harlan","IA","51537","9/30/2018","11/14/2018","NM","508 Court Street","DANES HOLDINGS, INC.","9","0","0","2","0","Shelby","","","8/2/1909","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","www.scsbnet.com","7129","433","6696","200","772","2","271","","499","4227","2844","337","1046","3041","0","687","2354","0","2354","0","2354","55","486","0","2354"
"10157","11363","961343","1493001","The Shelby State Bank","Shelby","MI","49455","9/30/2018","11/14/2018","NM","242 North Michigan","SHELBY FINANCIAL CORPORATION","10","0","0","4","0","Oceana","","","3/2/1910","1/1/1934","4/16/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","http://www.shelbybank.com","7009","419","6590","122","2697","0","505","0","2192","7671","4459","900","2312","1494","-3","276","1215","0","1215","0","1215","14","682","0","1217.43"
"16222","9776","546320","2705680","The Sherwood State Bank","Sherwood","OH","43556","9/30/2018","11/14/2018","NM","105 North Harrison Street","SHERWOOD BANC CORPORATION","4","0","0","8","0","Defiance","","","1/8/1945","1/8/1945","1/4/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.sherwoodstatebank.com","2160","232","1928","97","302","0","135","","167","1914","971","242","701","219","0","18","201","0","201","0","201","17","96","0","201"
"33999","15683","2290887","3385100","The Simsbury Bank & Trust Company","Simsbury","CT","6070","9/30/2018","11/14/2018","NM","981 Hopmeadow Street","SBT BANCORP, INC.","6","0","0","4","0","Hartford","25540","Hartford-West Hartford-East Hartford, CT","3/31/1995","3/31/1995","9/26/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","www.simsburybank.com","13596","1238","12358","205","2395","0","367","","2028","10070","5060","1447","3563","4478","0","879","3599","0","3599","0","3599","-22","1425","0","3599"
"4773","0","356659","1063141","The Solomon State Bank","Solomon","KS","67480","9/30/2018","11/14/2018","NM","126 West Main Street","SOLOMON BANCSHARES, INC.","3","0","0","5","1","Dickinson","","","7/1/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","6953","1491","5462","400","145","0","73","","72","2140","1313","205","622","3067","0","130","2937","0","2937","0","2937","562","3130","0","2937"
"29731","3971","117775","2496193","The Southern Bank Company","Gadsden","AL","35901","9/30/2018","11/14/2018","NM","221 S Sixth St","SOUTHERN BANC COMPANY, INC., THE","4","0","0","4","0","Etowah","23460","Gadsden, AL","6/1/1936","7/2/1936","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.sobanco.com","3995","611","3384","192","117","0","87","0","30","2846","1566","165","1115","463","-2","157","304","0","304","0","304","543","0","0","305.58"
"9871","0","568126","4001144","The St. Henry Bank","St. Henry","OH","45883","9/30/2018","11/14/2018","SM","231 East Main Street","SAINT HENRY BANCORP, INC","3","0","0","2","1","Mercer","","","1/5/1905","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.sthenrybank.com","9022","863","8159","45","752","0","121","","631","3609","2208","228","1173","5257","-7","0","5250","0","5250","0","5250","0","5452","0","5257"
"15751","13154","786256","1138786","The State Bank","Richmond","MO","64085","9/30/2018","11/14/2018","NM","803 Wollard Boulevard","C.S. BANCSHARES, INC.","1","0","0","2","1","Ray","28140","Kansas City, MO-KS","7/1/1940","7/1/1940","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.gostatebank.com","901","35","866","0","148","0","79","0","69","708","326","48","334","306","0","0","306","0","306","0","306","13","158","0","306"
"11406","12118","602048","1248818","The State Bank","Fenton","MI","48430","9/30/2018","11/14/2018","NM","175 N. Leroy St.","FENTURA FINANCIAL, INC.","16","0","0","4","0","Genesee","22420","Flint, MI","1/1/1898","1/1/1934","12/31/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.thestatebank.com","26429","3265","23164","767","6568","686","848","0","5034","18106","9923","2472","5711","10859","0","2014","8845","0","8845","0","8845","224","1500","0","8845"
"13715","12931","550448","1245200","The State Bank","Spirit Lake","IA","51360","9/30/2018","11/14/2018","NM","1902 Hill Avenue","STATE BANCO, LTD.","2","0","0","2","1","Dickinson","","","10/5/1928","1/20/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.statebankspiritlake.com","2192","309","1883","325","218","0","62","","156","1213","729","247","237","563","0","10","553","0","553","0","553","506","0","0","553"
"1778","13278","387055","1056732","The State Bank","La Junta","CO","81050","9/30/2018","11/14/2018","NM","124 Colorado Street","ARK VALLEY BANKSHARES, INC.","5","0","0","2","0","Otero","","","1/16/1893","1/1/1934","9/28/2017","Stock","0","1","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","www.redibank.com","3353","158","3195","0","431","0","117","","314","2423","1344","407","672","1203","0","200","1003","0","1003","0","1003","5","198","0","1003"
"13339","11900","614313","1071454","The State Bank and Trust Company","Defiance","OH","43512","9/30/2018","11/14/2018","SM","401 Clinton Street","SB FINANCIAL GROUP INC","20","0","1","4","0","Defiance","","","3/28/1902","1/1/1934","6/18/2013","Stock","0","1","FED","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.yourstatebank.com","28840","3894","24946","600","12437","2141","1793","140","8363","24905","15276","3483","6146","11878","70","2370","9578","0","9578","0","9578","41","0","0","9522"
"10919","0","1013650","1065190","The State Bank of Bern","Bern","KS","66408","9/30/2018","11/14/2018","NM","402 Main St","BERN BANCSHARES, INC.","2","0","0","2","0","Nemaha","","","5/4/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://statebankofbern.com","2863","536","2327","150","60","0","42","","18","1115","764","50","301","1122","-10","275","837","0","837","0","837","-1","0","0","844.9"
"13926","0","858153","0","The State Bank of Canton, Canton, Kansas","Canton","KS","67428","9/30/2018","11/14/2018","NM","103 South Main Street","","1","0","0","2","0","Mcpherson","","","5/15/1895","2/21/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.statebankofcanton.com","624","32","592","0","38","0","32","","6","493","296","39","158","137","0","28","109","0","109","0","109","9","4","0","109"
"1610","12721","46053","1126158","The State Bank of Faribault","Faribault","MN","55021","9/30/2018","11/14/2018","NM","428 Central Avenue","FARIBAULT BANCSHARES, INC.","2","0","0","4","1","Rice","","","11/14/1919","1/1/1934","12/14/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.tsbf.com","6352","483","5869","93","1450","0","397","","1053","5393","3358","797","1238","1833","0","4","1829","0","1829","0","1829","4","1314","0","1829"
"925","0","991135","1136924","The State Bank of Geneva","Geneva","IL","60134","9/30/2018","11/14/2018","SM","22 South Fourth Street","GENEVA BANCSHARES, INC.","1","0","0","4","1","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1903","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.sbgeneva.com","2167","177","1990","0","478","276","35","","167","2298","1354","241","703","170","0","0","170","0","170","0","170","-13","0","0","170"
"16344","0","923949","1246720","The State Bank of Pearl City","Pearl City","IL","61062","9/30/2018","11/14/2018","NM","215 South Main Street","PEARL CITY BANCORP, INC.","2","0","0","6","1","Stephenson","","","12/8/1945","12/8/1945","2/20/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.pearlcitybank.com","1909","239","1670","209","-112","0","11","","-123","1241","630","111","500","108","0","0","108","0","108","0","108","112","180","0","108"
"8110","0","418856","1051063","The State Bank of Spring Hill","Spring Hill","KS","66083","9/30/2018","11/14/2018","NM","201 South Webster Street","DUNMIRE AGENCY, INC., THE","1","0","0","7","0","Johnson","28140","Kansas City, MO-KS","5/17/1927","1/1/1934","8/22/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.sbsh-ks.com","1120","45","1075","9","87","0","57","","30","819","480","81","258","334","0","77","257","0","257","0","257","0","50","0","257"
"4514","13211","490348","1200179","The State Bank of Toledo","Toledo","IA","52342","9/30/2018","11/14/2018","NM","100 East High","TAMA COUNTY ABSTRACT COMPANY","2","0","0","2","1","Tama","","","1/1/1927","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.banktoledo.com","3796","368","3428","45","478","35","133","","310","2442","1462","313","667","1419","0","70","1349","0","1349","0","1349","-1","936","0","1349"
