cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"21111","13455","567905","1048849","City National Bank of New Jersey","Newark","NJ","7102","9/30/2018","11/14/2018","N","900 Broad Street","CITY NATIONAL BANCSHARES CORPORATION","3","0","1","4","0","Essex","35620","New York-Newark-Jersey City, NY-NJ-PA","6/11/1973","6/11/1973","11/15/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.citynatbank.com","64","180631","36453","21819","33647","0","100208","6621","0","2059","649","0","7615","180631","177768","174591","114442","174591","67.8408648450562","0","0","0","0","3177","2863","2863","0","2905","48279","-48321","0","5583","0","542","155674","44221","205758","189597","102939","194004","4797","4797","0","0","3884","0","0","0","5706","4495","1353","5706","0"
"17735","11051","1011526","1076262","City National Bank of West Virginia","Charleston","WV","25304","9/30/2018","11/14/2018","N","3601 Maccorkle Ave., Se","CITY HOLDING COMPANY","86","0","1","4","0","Kanawha","16620","Charleston, WV","4/1/1957","4/1/1957","1/10/2013","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","0","www.bankatcity.com","848","4359797","286365","218005","593222","0","3129286","16311","0","71819","3646","78215","197244","4359797","3906513","3466543","2771589","3466543","96.1319392210359","220124","0","170000","0","49846","453284","453284","0","619","275784","176881","0","11481","0","11163","3940513","1399848","4221364.75","4336723","2847743","4247178","112272","94590","0","17682","526331","30838","170000","256","431060","398717","16727","431060","1083042"
"14410","14304","252041","2022725","City State Bank","Norwalk","IA","50211","9/30/2018","11/14/2018","NM","801 Main Street","ALBRECHT FINANCIAL SERVICES, INC.","9","0","0","4","1","Warren","19780","Des Moines-West Des Moines, IA","1/1/1895","5/25/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.citystatebank.com","83","409922","44424","41288","41855","22246","291391","3085","0","4229","0","1195","4582","409922","374567","360683","274940","360683","72.5309564947723","0","0","12187","0","1697","35355","35355","0","554","4636","30165","0","294","0","2474","396780","107559","391022.75","407549.5","299100","405872","89","89","0","0","40259","782","11972","2237","40056","34831","3085","40056","3597"
"58458","0","3465226","1206546","Citywide Banks","Denver","CO","80202","9/30/2018","11/14/2018","NM","1800 Larimer St., Suite 100","HEARTLAND FINANCIAL USA, INC.","28","0","0","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","11/1/2006","11/1/2006","8/23/2017","Stock","0","1","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","0","http://www.citywidebanks.com","241","2300018","58370","6766","546019","35100","1426111","7587","511","40064","6864","142163","44816","2300018","1935661","1905831","1087674","1905831","54.2620501364582","17630","511","1708","0","9981","364357","364357","0","2449","357269","4639","0","6150","0","6235","2014507","685695","2296263.25","2297639.5","1694187","2131626","23900","23900","0","0","51505","1778","0","1395","539737","235838","7624","539737","60855"
"9499","15837","841838","1143203","Civis Bank","Rogersville","TN","37857","9/30/2018","11/14/2018","NM","210 East Main Street","VOLUNTEER BANCORP, INC.","4","0","0","4","0","Hawkins","28700","Kingsport-Bristol-Bristol, TN-VA","4/1/1906","1/1/1934","5/9/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.citizensbanket.com","33","93880","15059","13336","8851","0","59799","1108","0","2458","2992","278","4443","93880","91306","89266","69820","89266","95.2827444223152","0","0","1500","0","540","2574","2574","0","667","5068","-3161","0","2587","0","238","81986","23080","97513.75","95394.5","61304","94719","3271","3271","0","0","3558","982","1500","0","7352","3018","770","7352","0"
"12982","10461","542528","1246533","Civista Bank","Sandusky","OH","44870","9/30/2018","11/14/2018","SM","100 East Water Street","CIVISTA BANCSHARES, INC","35","0","1","4","0","Erie","","","3/1/1884","1/1/1934","9/15/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","http://www.civistabank.com","361","2079433","61426","34214","316966","0","1506338","13331","2059","21729","0","85965","84950","2079433","1779988","1591525","1111228","1591525","83.3564743844271","18515","2059","145100","0","22789","299445","287945","0","14594","249289","24062","11500","6512","172","6876","1857518","689036","1685504.25","1811787","1559229","1564709","42750","35652","0","7098","200066","19001","145100","4025","375120","216734","14341","375120","190422"
"9486","10086","641579","1246690","Clackamas County Bank","Sandy","OR","97055","9/30/2018","11/14/2018","NM","38975 Proctor Blvd.","CCB FINANCIAL CORPORATION","4","0","0","4","1","Clackamas","38900","Portland-Vancouver-Hillsboro, OR-WA","1/31/1911","1/1/1934","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.clackamascountybank.com","59","227442","37752","35087","58066","0","125705","1824","0","4557","0","0","1362","227442","201344","181795","110117","181795","89.6861455193505","19023","0","0","0","526","26098","26098","0","310","7090","18698","0","174","0","806","218858","34078","222636.25","226288","114238","224865","0","0","0","0","23048","578","0","0","25114","27635","1357","25114","0"
"1022","10108","988144","1205325","Clare Bank, National Association","Platteville","WI","53818","9/30/2018","11/14/2018","N","345 West Pine Street","MONTFORT BANCORPORATION, INC.","8","0","0","2","1","Grant","","","10/28/1905","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.clarebank.com","39","263653","27024","24610","83564","3281","146194","569","0","904","11","175","2500","263653","233422","233152","200225","233152","80.6378190702758","0","0","0","0","270","30231","30231","0","1500","3500","25231","0","531","77","986","257649","89145","271126.75","266014.5","113904","274705","566","566","0","0","2358","2590","0","0","8873","31634","569","8873","0"
"18038","7619","47500","0","Claremont Savings Bank","Claremont","NH","3743","9/30/2018","11/14/2018","SB","145 Broad Street","","5","0","1","5","0","Sullivan","","","4/15/1907","7/2/1959","6/13/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.claremontsavings.com","97","416435","9431","7406","67277","0","322906","3591","0","11083","602","558","4578","416435","358149","319082","277423","319082","89.52661308584","0","0","37500","0","1567","58286","58286","0","0","10000","48286","0","2884","0","1246","397589","267675","418214.5","417169.5","311630","416330","0","0","0","0","22758","1358","37500","0","41358","56325","4722","41358","0"
"57624","0","3185579","0","Clarion County Community Bank","Clarion","PA","16214","9/30/2018","11/14/2018","NM","333 Main Street","","4","0","0","4","0","Clarion","","","1/7/2004","1/7/2004","8/20/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.clarionbank.com","39","159522","7436","6528","17626","0","126703","1233","0","3328","158","136","4135","159522","143638","133275","112993","133275","88.2182314230464","0","0","9000","0","1363","15884","15884","0","1666","10647","3571","0","1271","0","505","150857","45346","156985.5","157022","147421","160394","1607","663","0","944","15989","1975","9000","0","16628","16497","1233","16628","0"
"14581","12890","1007958","1057878","Clarkson Bank","Clarkson","NE","68629","9/30/2018","11/14/2018","NM","243 Pine Street","CLARKSON MANAGEMENT COMPANY","1","0","0","2","1","Colfax","","","5/17/1934","7/18/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.clarksonbank.com","10","54428","936","50","19978","2064","30173","768","0","111","0","0","1166","54428","47113","45678","37250","45678","85.5317845736536","0","0","1300","0","135","7315","7315","0","400","1200","5715","0","406","0","979","52265","6657","55581.75","54179.5","39969","55181","0","0","0","0","4645","1325","1300","0","8093","7659","502","8093","0"
"34957","0","2735173","2735164","Clarkston State Bank","Clarkston","MI","48346","9/30/2018","11/14/2018","NM","5800 South Main Street","CLARKSTON FINANCIAL CORPORATION","2","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","12/18/1998","12/18/1998","3/16/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.clarkstonstatebank.com","31","207364","12723","8574","6709","0","180941","2061","0","3625","706","128","2532","207364","186339","185827","99982","185827","61.5667245859132","0","0","0","0","512","21025","21025","0","4351","19320","-2646","0","0","0","395","196224","36538","200502.5","204458.5","187534","204038","0","0","0","0","18308","3003","0","0","14555","19944","2061","14555","0"
"3126","14787","182951","2762384","Classic Bank, National Association","Cameron","TX","76520","9/30/2018","11/14/2018","N","102 North Houston Street","CAMERON FINANCIAL CORPORATION","6","0","0","4","1","Milam","","","8/22/1889","1/1/1934","3/10/2012","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.classicbank.com","85","345729","4841","488","68416","542","246828","3634","0","11086","948","281","12787","345729","314590","306391","246666","306391","79.0504214839366","0","0","4000","0","4199","31139","31139","0","1","4006","27132","0","2588","0","1786","316274","119577","344816.5","344635","245374","344548","8292","7900","0","392","22124","2544","4000","0","24251","32206","3074","24251","0"
"58660","0","3730746","0","Clatsop Community Bank","Seaside","OR","97138","9/30/2018","11/14/2018","NM","1150 N Roosevelt Drive, # 10","","2","0","0","4","0","Clatsop","","","4/22/2008","4/22/2008","8/10/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.clatsopbank.com","18","101940","12585","10848","24509","0","58822","640","0","2384","0","0","3640","101940","91046","90715","56721","90715","81.4581289476295","0","0","0","0","331","10894","10894","0","11196","0","-302","0","0","0","256","94179","40811","93835","97459","69412","96286","2201","2201","0","0","664","2937","0","0","3486","11157","640","3486","0"
"2444","0","832528","1427211","Clay County Bank, Inc.","Clay","WV","25043","9/30/2018","11/14/2018","NM","150 Main Street","FIRST CLAY COUNTY BANC CORPORATION","2","0","0","6","0","Clay","16620","Charleston, WV","6/4/1902","1/1/1934","5/28/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://www.claycountybank.com","22","94041","23963","22178","16655","0","51670","1351","0","1212","13","0","528","94041","80961","80600","61367","80600","91.0140219938259","0","0","0","0","361","13080","13080","0","500","1000","11580","0","278","0","285","90503","8984","92970","94148","37573","93178","0","0","0","0","3255","759","0","0","1007","13305","481","1007","0"
"29764","4055","125873","3842863","Clay County Savings Bank","Liberty","MO","64068","9/30/2018","11/14/2018","NM","1178 West Kansas Street","CCSB FINANCIAL CORP.","3","0","0","4","0","Clay","28140","Kansas City, MO-KS","1/1/1922","5/12/1937","5/18/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","claycountysavings.com","34","111414","21578","19336","5236","0","75265","1380","0","3917","0","52","5366","111414","100448","96525","84300","96525","80.8818349460249","0","0","3750","0","173","10966","10966","0","1","5446","5519","0","0","0","266","99837","46174","101440","104626.5","70355","109229","4046","2468","0","1578","3126","1321","3750","0","7816","10971","886","7816","0"
"10821","9860","498942","3390159","Clay County State Bank","Louisville","IL","62858","9/30/2018","11/14/2018","NM","111 North Church Street","CLAY COUNTY STATE BANCSHARES, INC.","1","0","0","2","1","Clay","","","9/13/1905","1/1/1934","4/25/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.claycobank.com","20","79882","6232","4877","20097","1005","51590","560","0","203","0","0","755","79882","68864","66689","58142","66689","70.6372519633116","2000","0","0","0","175","11018","11018","0","300","1700","9018","0","2020","0","590","77569","20074","77530.5","77835.5","58425","78488","0","0","0","0","2871","2004","0","0","2641","11797","560","2641","0"
"15690","15922","865544","1840221","Clear Lake Bank and Trust Company","Clear Lake","IA","50428","9/30/2018","11/14/2018","SM","322 Main","ARNESON BANCSHARES, INC.","5","0","0","4","1","Cerro Gordo","","","1/1/1934","11/10/1939","10/4/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.clearlakebank.com","91","404774","16802","8922","40309","0","320625","4077","0","10623","1965","2545","11905","404774","369815","359374","281513","359374","78.7216486825875","0","0","7635","0","2806","34959","34959","0","400","7788","26771","0","813","109","2211","369856","64181","402675.75","404134.5","330604","405601","7847","7847","0","0","28927","8976","7635","0","52364","34184","4098","52364","0"
"2443","12776","886624","1076150","Clear Mountain Bank","Bruceton Mills","WV","26525","9/30/2018","11/14/2018","SM","160 Morgantown St","STATE BANCORP, INC.","13","0","1","4","0","Preston","34060","Morgantown, WV","1/1/1931","1/1/1934","5/28/2010","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.clearmountainbank.com","149","598765","21033","12155","86964","0","461455","7580","0","12591","505","95","16122","598765","529160","523375","377187","523375","89.291572541299","0","0","0","0","5785","69605","69605","0","376","1574","67655","0","4762","0","2164","560574","241893","594168.75","597796","457969","592252","10226","10226","0","0","33775","6505","0","3308","59973","71758","5747","59973","0"
"34748","14961","2723376","0","ClearPoint Federal Bank & Trust","Batesville","IN","47006","9/30/2018","11/14/2018","SA","One Forethought Center","","1","0","0","5","0","Ripley","","","7/29/1998","7/29/1998","4/22/2016","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","0","www.clearpointfederal.com","26","97898","1901","11","92451","0","0","0","0","6","0","413","3127","97898","84557","83893","83893","83893","99.1155400331374","0","0","0","0","664","13341","13341","0","2600","3910","6831","0","0","0","463","92462","78024","92894.25","94261","29159","94983","0","0","0","0","0","0","0","0","0","15204","0","0","0"
"406","16947","155759","1052958","Cleo State Bank","Cleo Springs","OK","73729","9/30/2018","11/14/2018","NM","202 South Square","CLEO BANCSHARES INC.","4","0","0","2","1","Major","","","10/25/1900","1/1/1934","12/6/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","cleostatebank.com","15","89142","2321","1024","45951","12030","27346","468","0","295","0","0","1199","89142","74665","74645","49753","74645","85.0050224335365","0","0","0","0","20","14477","14477","0","100","3300","11077","0","2471","0","1111","86351","18788","89258.75","89455","49432","93967","0","0","0","0","5047","3","0","0","6470","15325","468","6470","0"
"9517","0","48440","1202865","Cleveland State Bank","Cleveland","WI","53015","9/30/2018","11/14/2018","NM","1250 West Washington Avenue","WISCUB, INC.","2","0","0","8","0","Manitowoc","","","4/19/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.bankatcsb.com","29","114591","4192","1594","28691","0","74946","1009","0","1804","346","452","4160","114590","102676","96060","68497","96060","84.8879548906598","200","0","5000","0","1416","11914","11914","0","95","2612","9207","0","639","0","605","105231","33326","113700","115736","74691","114963","2745","2745","0","0","7089","388","5000","120","4734","12692","934","4734","810"
